통계표,계정항목,단위,변환,2015/01,2015/02,2015/03,2015/04,2015/05,2015/06,2015/07,2015/08,2015/09,2015/10,2015/11,2015/12,2016/01,2016/02,2016/03,2016/04,2016/05,2016/06,2016/07,2016/08,2016/09,2016/10,2016/11,2016/12,2017/01,2017/02,2017/03,2017/04,2017/05,2017/06,2017/07,2017/08,2017/09,2017/10,2017/11,2017/12,2018/01,2018/02,2018/03,2018/04,2018/05,2018/06,2018/07,2018/08,2018/09,2018/10,2018/11,2018/12,2019/01,2019/02,2019/03,2019/04,2019/05,2019/06,2019/07,2019/08,2019/09,2019/10,2019/11,2019/12,2020/01,2020/02,2020/03,2020/04,2020/05,2020/06,2020/07,2020/08,2020/09,2020/10,2020/11,2020/12,2021/01,2021/02,2021/03,2021/04,2021/05,2021/06,2021/07,2021/08,2021/09,2021/10,2021/11,2021/12,2022/01,2022/02,2022/03,2022/04,2022/05,2022/06,2022/07,2022/08,2022/09,2022/10,2022/11,2022/12,2023/01,2023/02,2023/03,2023/04,2023/05,2023/06,2023/07,2023/08,2023/09,2023/10,2023/11,2023/12,2024/01,2024/02,2024/03,2024/04,2024/05,2024/06,2024/07,2024/08,2024/09,2024/10,2024/11,2024/12,2025/01,2025/02,2025/03,2025/04,2025/05,2025/06,2025/07,2025/08,2025/09,2025/10
"8.4.6. 주택건설인허가실적","  서울","호","원자료","3,629","8,154","15,786","22,274","28,461","35,014","57,617","66,150","77,873","88,643","95,070","108,716","5,484","11,285","15,613","26,506","32,089","37,066","46,873","53,115","56,380","60,952","66,056","75,699","5,321","14,503","22,203","29,074","34,066","39,956","48,556","55,712","71,391","87,620","95,339","112,018","5,397","8,778","11,730","16,956","22,229","25,597","31,491","35,746","39,363","44,697","52,305","63,694","8,179","13,405","27,716","30,771","33,975","36,353","39,541","44,127","46,930","49,867","54,834","62,622","3,326","6,522","11,022","15,346","19,268","22,744","27,039","32,402","37,433","44,677","49,283","59,187","3,072","10,290","14,249","23,548","30,957","37,937","44,166","49,567","61,456","68,929","76,149","81,637","3,581","9,170","11,979","16,046","18,502","24,154","27,260","30,968","33,620","35,538","38,046","42,231","1,848","8,494","12,786","15,226","16,200","17,495","20,090","23,511","23,884","27,731","34,600","39,163","2,475","4,978","6,545","7,184","10,523","13,538","15,767","21,670","23,500","26,452","33,011","51,452","2,783","7,627","14,966","16,787","19,329","22,898","26,987","28,614","32,596","35,473"
