월(Monthly),구  분,부문명,시도별,사용검사실적
2019-05,주택업체,공공임대,제주,54
2019-05,주택업체,공공분양,전국,266
2019-05,주택업체,공공분양,서울,0
2019-05,주택업체,공공분양,인천,266
2019-05,주택업체,공공분양,경기,0
2019-05,주택업체,공공분양,부산,0
2019-05,주택업체,공공분양,대구,0
2019-05,주택업체,공공분양,광주,0
2019-05,주택업체,공공분양,대전,0
2019-05,주택업체,공공분양,울산,0
2019-05,주택업체,공공분양,세종,0
2019-05,주택업체,공공분양,강원,0
2019-05,주택업체,공공분양,충북,0
2019-05,주택업체,공공분양,충남,0
2019-05,주택업체,공공분양,전북,0
2019-05,주택업체,공공분양,전남,0
2019-05,주택업체,공공분양,경북,0
2019-05,주택업체,공공분양,경남,0
2019-05,주택업체,공공분양,제주,0
2019-05,민간부문,소계,전국,27,910
2019-05,민간부문,소계,서울,3,932
2019-05,민간부문,소계,인천,1,391
2019-05,민간부문,소계,경기,9,848
2019-05,민간부문,소계,부산,3,470
2019-05,민간부문,소계,대구,93
2019-05,민간부문,소계,광주,413
2019-05,민간부문,소계,대전,71
2019-05,민간부문,소계,울산,928
2019-05,민간부문,소계,세종,810
2019-05,민간부문,소계,강원,887
2019-05,민간부문,소계,충북,246
2019-05,민간부문,소계,충남,1,307
2019-05,민간부문,소계,전북,300
2019-05,민간부문,소계,전남,613
2019-05,민간부문,소계,경북,1,090
2019-05,민간부문,소계,경남,1,665
2019-05,민간부문,소계,제주,846
2019-05,민간,민간임대,전국,1,512
2019-05,민간,민간임대,서울,299
2019-05,민간,민간임대,인천,0
2019-05,민간,민간임대,경기,1,080
2019-05,민간,민간임대,부산,0
2019-05,민간,민간임대,대구,0
2019-05,민간,민간임대,광주,0
2019-05,민간,민간임대,대전,0
2019-05,민간,민간임대,울산,0
2019-05,민간,민간임대,세종,0
2019-05,민간,민간임대,강원,0
2019-05,민간,민간임대,충북,0
2019-05,민간,민간임대,충남,0
2019-05,민간,민간임대,전북,0
2019-05,민간,민간임대,전남,133
2019-05,민간,민간임대,경북,0
2019-05,민간,민간임대,경남,0
2019-05,민간,민간임대,제주,0
2019-05,민간,민간분양,전국,26,398
2019-05,민간,민간분양,서울,3,633
2019-05,민간,민간분양,인천,1,391
2019-05,민간,민간분양,경기,8,768
2019-05,민간,민간분양,부산,3,470
2019-05,민간,민간분양,대구,93
2019-05,민간,민간분양,광주,413
2019-05,민간,민간분양,대전,71
2019-05,민간,민간분양,울산,928
2019-05,민간,민간분양,세종,810
2019-05,민간,민간분양,강원,887
2019-05,민간,민간분양,충북,246
2019-05,민간,민간분양,충남,1,307
2019-05,민간,민간분양,전북,300
2019-05,민간,민간분양,전남,480
2019-05,민간,민간분양,경북,1,090
2019-05,민간,민간분양,경남,1,665
2019-05,민간,민간분양,제주,846
2019-06,총계,총계,전국,54,568
2019-06,총계,총계,서울,7,144
2019-06,총계,총계,인천,411
2019-06,총계,총계,경기,27,378
2019-06,총계,총계,부산,2,288
2019-06,총계,총계,대구,999
2019-06,총계,총계,광주,4,471
2019-06,총계,총계,대전,1,144
2019-06,총계,총계,울산,714
2019-06,총계,총계,세종,1,218
2019-06,총계,총계,강원,742
2019-06,총계,총계,충북,498
2019-06,총계,총계,충남,1,164
2019-06,총계,총계,전북,1,537
2019-06,총계,총계,전남,737
2019-06,총계,총계,경북,396
2019-06,총계,총계,경남,3,216
2019-06,총계,총계,제주,511
2019-06,공공부문,소계,전국,8,872
2019-06,공공부문,소계,서울,718
2019-06,공공부문,소계,인천,0
2019-06,공공부문,소계,경기,5,785
2019-06,공공부문,소계,부산,219
2019-06,공공부문,소계,대구,442
2019-06,공공부문,소계,광주,700
2019-06,공공부문,소계,대전,0
2019-06,공공부문,소계,울산,660
2019-06,공공부문,소계,세종,0
2019-06,공공부문,소계,강원,0
2019-06,공공부문,소계,충북,0
2019-06,공공부문,소계,충남,40
2019-06,공공부문,소계,전북,0
2019-06,공공부문,소계,전남,308
2019-06,공공부문,소계,경북,0
2019-06,공공부문,소계,경남,0
2019-06,공공부문,소계,제주,0
2019-06,합,국민임대,전국,480
2019-06,합,국민임대,서울,0
2019-06,합,국민임대,인천,0
2019-06,합,국민임대,경기,480
2019-06,합,국민임대,부산,0
2019-06,합,국민임대,대구,0
2019-06,합,국민임대,광주,0
2019-06,합,국민임대,대전,0
2019-06,합,국민임대,울산,0
2019-06,합,국민임대,세종,0
2019-06,합,국민임대,강원,0
2019-06,합,국민임대,충북,0
2019-06,합,국민임대,충남,0
2019-06,합,국민임대,전북,0
2019-06,합,국민임대,전남,0
2019-06,합,국민임대,경북,0
2019-06,합,국민임대,경남,0
2019-06,합,국민임대,제주,0
2019-06,합,공공임대,전국,5,874
2019-06,합,공공임대,서울,718
2019-06,합,공공임대,인천,0
2019-06,합,공공임대,경기,3,095
2019-06,합,공공임대,부산,219
2019-06,합,공공임대,대구,442
2019-06,합,공공임대,광주,700
2019-06,합,공공임대,대전,0
2019-06,합,공공임대,울산,660
2019-06,합,공공임대,세종,0
2019-06,합,공공임대,강원,0
2019-06,합,공공임대,충북,0
2019-06,합,공공임대,충남,40
2019-06,합,공공임대,전북,0
2019-06,합,공공임대,전남,0
2019-06,합,공공임대,경북,0
2019-06,합,공공임대,경남,0
2019-06,합,공공임대,제주,0
2019-06,합,공공분양,전국,2,518
2019-06,합,공공분양,서울,0
2019-06,합,공공분양,인천,0
2019-06,합,공공분양,경기,2,210
2019-06,합,공공분양,부산,0
2019-06,합,공공분양,대구,0
2019-06,합,공공분양,광주,0
2019-06,합,공공분양,대전,0
2019-06,합,공공분양,울산,0
2019-06,합,공공분양,세종,0
2019-06,합,공공분양,강원,0
2019-06,합,공공분양,충북,0
2019-06,합,공공분양,충남,0
2019-06,합,공공분양,전북,0
2019-06,합,공공분양,전남,308
2019-06,합,공공분양,경북,0
2019-06,합,공공분양,경남,0
2019-06,합,공공분양,제주,0
2019-06,지자체,소계,전국,0
2019-06,지자체,소계,서울,0
2019-06,지자체,소계,인천,0
2019-06,지자체,소계,경기,0
2019-06,지자체,소계,부산,0
2019-06,지자체,소계,대구,0
2019-06,지자체,소계,광주,0
2019-06,지자체,소계,대전,0
2019-06,지자체,소계,울산,0
2019-06,지자체,소계,세종,0
2019-06,지자체,소계,강원,0
2019-06,지자체,소계,충북,0
2019-06,지자체,소계,충남,0
2019-06,지자체,소계,전북,0
2019-06,지자체,소계,전남,0
2019-06,지자체,소계,경북,0
2019-06,지자체,소계,경남,0
2019-06,지자체,소계,제주,0
2019-06,지자체,국민임대,전국,0
2019-06,지자체,국민임대,서울,0
2019-06,지자체,국민임대,인천,0
2019-06,지자체,국민임대,경기,0
2019-06,지자체,국민임대,부산,0
2019-06,지자체,국민임대,대구,0
2019-06,지자체,국민임대,광주,0
2019-06,지자체,국민임대,대전,0
2019-06,지자체,국민임대,울산,0
2019-06,지자체,국민임대,세종,0
2019-06,지자체,국민임대,강원,0
2019-06,지자체,국민임대,충북,0
2019-06,지자체,국민임대,충남,0
2019-06,지자체,국민임대,전북,0
2019-06,지자체,국민임대,전남,0
2019-06,지자체,국민임대,경북,0
2019-06,지자체,국민임대,경남,0
2019-06,지자체,국민임대,제주,0
2019-06,지자체,공공임대,전국,0
2019-06,지자체,공공임대,서울,0
2019-06,지자체,공공임대,인천,0
2019-06,지자체,공공임대,경기,0
2019-06,지자체,공공임대,부산,0
2019-06,지자체,공공임대,대구,0
2019-06,지자체,공공임대,광주,0
2019-06,지자체,공공임대,대전,0
2019-06,지자체,공공임대,울산,0
2019-06,지자체,공공임대,세종,0
2019-06,지자체,공공임대,강원,0
2019-06,지자체,공공임대,충북,0
2019-06,지자체,공공임대,충남,0
2019-06,지자체,공공임대,전북,0
2019-06,지자체,공공임대,전남,0
2019-06,지자체,공공임대,경북,0
2019-06,지자체,공공임대,경남,0
2019-06,지자체,공공임대,제주,0
2019-06,지자체,공공분양,전국,0
2019-06,지자체,공공분양,서울,0
2019-06,지자체,공공분양,인천,0
2019-06,지자체,공공분양,경기,0
2019-06,지자체,공공분양,부산,0
2019-06,지자체,공공분양,대구,0
2019-06,지자체,공공분양,광주,0
2019-06,지자체,공공분양,대전,0
2019-06,지자체,공공분양,울산,0
2019-06,지자체,공공분양,세종,0
2019-06,지자체,공공분양,강원,0
2019-06,지자체,공공분양,충북,0
2019-06,지자체,공공분양,충남,0
2019-06,지자체,공공분양,전북,0
2019-06,지자체,공공분양,전남,0
2019-06,지자체,공공분양,경북,0
2019-06,지자체,공공분양,경남,0
2019-06,지자체,공공분양,제주,0
2019-06,LH,소계,전국,5,151
2019-06,LH,소계,서울,0
2019-06,LH,소계,인천,0
2019-06,LH,소계,경기,4,361
2019-06,LH,소계,부산,0
2019-06,LH,소계,대구,442
2019-06,LH,소계,광주,0
2019-06,LH,소계,대전,0
2019-06,LH,소계,울산,0
2019-06,LH,소계,세종,0
2019-06,LH,소계,강원,0
2019-06,LH,소계,충북,0
2019-06,LH,소계,충남,40
2019-06,LH,소계,전북,0
2019-06,LH,소계,전남,308
2019-06,LH,소계,경북,0
2019-06,LH,소계,경남,0
2019-06,LH,소계,제주,0
2019-06,LH,국민임대,전국,480
2019-06,LH,국민임대,서울,0
2019-06,LH,국민임대,인천,0
2019-06,LH,국민임대,경기,480
2019-06,LH,국민임대,부산,0
2019-06,LH,국민임대,대구,0
2019-06,LH,국민임대,광주,0
2019-06,LH,국민임대,대전,0
2019-06,LH,국민임대,울산,0
2019-06,LH,국민임대,세종,0
2019-06,LH,국민임대,강원,0
2019-06,LH,국민임대,충북,0
2019-06,LH,국민임대,충남,0
2019-06,LH,국민임대,전북,0
2019-06,LH,국민임대,전남,0
2019-06,LH,국민임대,경북,0
2019-06,LH,국민임대,경남,0
2019-06,LH,국민임대,제주,0
2019-06,LH,공공임대,전국,2,644
2019-06,LH,공공임대,서울,0
2019-06,LH,공공임대,인천,0
2019-06,LH,공공임대,경기,2,162
2019-06,LH,공공임대,부산,0
2019-06,LH,공공임대,대구,442
2019-06,LH,공공임대,광주,0
2019-06,LH,공공임대,대전,0
2019-06,LH,공공임대,울산,0
2019-06,LH,공공임대,세종,0
2019-06,LH,공공임대,강원,0
2019-06,LH,공공임대,충북,0
2019-06,LH,공공임대,충남,40
2019-06,LH,공공임대,전북,0
2019-06,LH,공공임대,전남,0
2019-06,LH,공공임대,경북,0
2019-06,LH,공공임대,경남,0
2019-06,LH,공공임대,제주,0
2019-06,LH,공공분양,전국,2,027
2019-06,LH,공공분양,서울,0
2019-06,LH,공공분양,인천,0
2019-06,LH,공공분양,경기,1,719
2019-06,LH,공공분양,부산,0
2019-06,LH,공공분양,대구,0
2019-06,LH,공공분양,광주,0
2019-06,LH,공공분양,대전,0
2019-06,LH,공공분양,울산,0
2019-06,LH,공공분양,세종,0
2019-06,LH,공공분양,강원,0
2019-06,LH,공공분양,충북,0
2019-06,LH,공공분양,충남,0
2019-06,LH,공공분양,전북,0
2019-06,LH,공공분양,전남,308
2019-06,LH,공공분양,경북,0
2019-06,LH,공공분양,경남,0
2019-06,LH,공공분양,제주,0
2019-06,주택업체,소계,전국,3,721
2019-06,주택업체,소계,서울,718
2019-06,주택업체,소계,인천,0
2019-06,주택업체,소계,경기,1,424
2019-06,주택업체,소계,부산,219
2019-06,주택업체,소계,대구,0
2019-06,주택업체,소계,광주,700
2019-06,주택업체,소계,대전,0
2019-06,주택업체,소계,울산,660
2019-06,주택업체,소계,세종,0
2019-06,주택업체,소계,강원,0
2019-06,주택업체,소계,충북,0
2019-06,주택업체,소계,충남,0
2019-06,주택업체,소계,전북,0
2019-06,주택업체,소계,전남,0
2019-06,주택업체,소계,경북,0
2019-06,주택업체,소계,경남,0
2019-06,주택업체,소계,제주,0
2019-06,주택업체,국민임대,전국,0
2019-06,주택업체,국민임대,서울,0
2019-06,주택업체,국민임대,인천,0
2019-06,주택업체,국민임대,경기,0
2019-06,주택업체,국민임대,부산,0
2019-06,주택업체,국민임대,대구,0
2019-06,주택업체,국민임대,광주,0
2019-06,주택업체,국민임대,대전,0
2019-06,주택업체,국민임대,울산,0
2019-06,주택업체,국민임대,세종,0
2019-06,주택업체,국민임대,강원,0
2019-06,주택업체,국민임대,충북,0
2019-06,주택업체,국민임대,충남,0
2019-06,주택업체,국민임대,전북,0
2019-06,주택업체,국민임대,전남,0
2019-06,주택업체,국민임대,경북,0
2019-06,주택업체,국민임대,경남,0
2019-06,주택업체,국민임대,제주,0
2019-06,주택업체,공공임대,전국,3,230
2019-06,주택업체,공공임대,서울,718
2019-06,주택업체,공공임대,인천,0
2019-06,주택업체,공공임대,경기,933
2019-06,주택업체,공공임대,부산,219
2019-06,주택업체,공공임대,대구,0
2019-06,주택업체,공공임대,광주,700
2019-06,주택업체,공공임대,대전,0
2019-06,주택업체,공공임대,울산,660
2019-06,주택업체,공공임대,세종,0
2019-06,주택업체,공공임대,강원,0
2019-06,주택업체,공공임대,충북,0
2019-06,주택업체,공공임대,충남,0
2019-06,주택업체,공공임대,전북,0
2019-06,주택업체,공공임대,전남,0
2019-06,주택업체,공공임대,경북,0
2019-06,주택업체,공공임대,경남,0
2019-06,주택업체,공공임대,제주,0
2019-06,주택업체,공공분양,전국,491
2019-06,주택업체,공공분양,서울,0
2019-06,주택업체,공공분양,인천,0
2019-06,주택업체,공공분양,경기,491
2019-06,주택업체,공공분양,부산,0
2019-06,주택업체,공공분양,대구,0
2019-06,주택업체,공공분양,광주,0
2019-06,주택업체,공공분양,대전,0
2019-06,주택업체,공공분양,울산,0
2019-06,주택업체,공공분양,세종,0
2019-06,주택업체,공공분양,강원,0
2019-06,주택업체,공공분양,충북,0
2019-06,주택업체,공공분양,충남,0
2019-06,주택업체,공공분양,전북,0
2019-06,주택업체,공공분양,전남,0
2019-06,주택업체,공공분양,경북,0
2019-06,주택업체,공공분양,경남,0
2019-06,주택업체,공공분양,제주,0
2019-06,민간부문,소계,전국,45,696
2019-06,민간부문,소계,서울,6,426
2019-06,민간부문,소계,인천,411
2019-06,민간부문,소계,경기,21,593
2019-06,민간부문,소계,부산,2,069
2019-06,민간부문,소계,대구,557
2019-06,민간부문,소계,광주,3,771
2019-06,민간부문,소계,대전,1,144
2019-06,민간부문,소계,울산,54
2019-06,민간부문,소계,세종,1,218
2019-06,민간부문,소계,강원,742
2019-06,민간부문,소계,충북,498
2019-06,민간부문,소계,충남,1,124
2019-06,민간부문,소계,전북,1,537
2019-06,민간부문,소계,전남,429
2019-06,민간부문,소계,경북,396
2019-06,민간부문,소계,경남,3,216
2019-06,민간부문,소계,제주,511
2019-06,민간,민간임대,전국,1,413
2019-06,민간,민간임대,서울,0
2019-06,민간,민간임대,인천,0
2019-06,민간,민간임대,경기,651
2019-06,민간,민간임대,부산,0
2019-06,민간,민간임대,대구,0
2019-06,민간,민간임대,광주,762
2019-06,민간,민간임대,대전,0
2019-06,민간,민간임대,울산,0
2019-06,민간,민간임대,세종,0
2019-06,민간,민간임대,강원,0
2019-06,민간,민간임대,충북,0
2019-06,민간,민간임대,충남,0
2019-06,민간,민간임대,전북,0
2019-06,민간,민간임대,전남,0
2019-06,민간,민간임대,경북,0
2019-06,민간,민간임대,경남,0
2019-06,민간,민간임대,제주,0
2019-06,민간,민간분양,전국,44,283
2019-06,민간,민간분양,서울,6,426
2019-06,민간,민간분양,인천,411
2019-06,민간,민간분양,경기,20,942
2019-06,민간,민간분양,부산,2,069
2019-06,민간,민간분양,대구,557
2019-06,민간,민간분양,광주,3,009
2019-06,민간,민간분양,대전,1,144
2019-06,민간,민간분양,울산,54
2019-06,민간,민간분양,세종,1,218
2019-06,민간,민간분양,강원,742
2019-06,민간,민간분양,충북,498
2019-06,민간,민간분양,충남,1,124
2019-06,민간,민간분양,전북,1,537
2019-06,민간,민간분양,전남,429
2019-06,민간,민간분양,경북,396
2019-06,민간,민간분양,경남,3,216
2019-06,민간,민간분양,제주,511
2019-07,총계,총계,전국,39,742
2019-07,총계,총계,서울,5,156
2019-07,총계,총계,인천,723
2019-07,총계,총계,경기,14,501
2019-07,총계,총계,부산,3,616
2019-07,총계,총계,대구,519
2019-07,총계,총계,광주,159
2019-07,총계,총계,대전,620
2019-07,총계,총계,울산,497
2019-07,총계,총계,세종,1,098
2019-07,총계,총계,강원,1,550
2019-07,총계,총계,충북,2,979
2019-07,총계,총계,충남,3,332
2019-07,총계,총계,전북,425
2019-07,총계,총계,전남,1,876
2019-07,총계,총계,경북,1,200
2019-07,총계,총계,경남,766
2019-07,총계,총계,제주,725
2019-07,공공부문,소계,전국,9,567
2019-07,공공부문,소계,서울,1,211
2019-07,공공부문,소계,인천,0
2019-07,공공부문,소계,경기,3,152
2019-07,공공부문,소계,부산,0
2019-07,공공부문,소계,대구,395
2019-07,공공부문,소계,광주,0
2019-07,공공부문,소계,대전,0
2019-07,공공부문,소계,울산,0
2019-07,공공부문,소계,세종,1,080
2019-07,공공부문,소계,강원,1,075
2019-07,공공부문,소계,충북,100
2019-07,공공부문,소계,충남,0
2019-07,공공부문,소계,전북,0
2019-07,공공부문,소계,전남,1,360
2019-07,공공부문,소계,경북,702
2019-07,공공부문,소계,경남,339
2019-07,공공부문,소계,제주,153
2019-07,합,국민임대,전국,72
2019-07,합,국민임대,서울,0
2019-07,합,국민임대,인천,0
2019-07,합,국민임대,경기,0
2019-07,합,국민임대,부산,0
2019-07,합,국민임대,대구,0
2019-07,합,국민임대,광주,0
2019-07,합,국민임대,대전,0
2019-07,합,국민임대,울산,0
2019-07,합,국민임대,세종,0
2019-07,합,국민임대,강원,0
2019-07,합,국민임대,충북,0
2019-07,합,국민임대,충남,0
2019-07,합,국민임대,전북,0
2019-07,합,국민임대,전남,0
2019-07,합,국민임대,경북,72
2019-07,합,국민임대,경남,0
2019-07,합,국민임대,제주,0
2019-07,합,공공임대,전국,7,346
2019-07,합,공공임대,서울,1,211
2019-07,합,공공임대,인천,0
2019-07,합,공공임대,경기,1,003
2019-07,합,공공임대,부산,0
2019-07,합,공공임대,대구,395
2019-07,합,공공임대,광주,0
2019-07,합,공공임대,대전,0
2019-07,합,공공임대,울산,0
2019-07,합,공공임대,세종,1,080
2019-07,합,공공임대,강원,1,075
2019-07,합,공공임대,충북,100
2019-07,합,공공임대,충남,0
2019-07,합,공공임대,전북,0
2019-07,합,공공임대,전남,1,360
2019-07,합,공공임대,경북,630
2019-07,합,공공임대,경남,339
2019-07,합,공공임대,제주,153
2019-07,합,공공분양,전국,2,149
2019-07,합,공공분양,서울,0
2019-07,합,공공분양,인천,0
2019-07,합,공공분양,경기,2,149
2019-07,합,공공분양,부산,0
2019-07,합,공공분양,대구,0
2019-07,합,공공분양,광주,0
2019-07,합,공공분양,대전,0
2019-07,합,공공분양,울산,0
2019-07,합,공공분양,세종,0
2019-07,합,공공분양,강원,0
2019-07,합,공공분양,충북,0
2019-07,합,공공분양,충남,0
2019-07,합,공공분양,전북,0
2019-07,합,공공분양,전남,0
2019-07,합,공공분양,경북,0
2019-07,합,공공분양,경남,0
2019-07,합,공공분양,제주,0
2019-07,지자체,소계,전국,0
2019-07,지자체,소계,서울,0
2019-07,지자체,소계,인천,0
2019-07,지자체,소계,경기,0
2019-07,지자체,소계,부산,0
2019-07,지자체,소계,대구,0
2019-07,지자체,소계,광주,0
2019-07,지자체,소계,대전,0
2019-07,지자체,소계,울산,0
2019-07,지자체,소계,세종,0
2019-07,지자체,소계,강원,0
2019-07,지자체,소계,충북,0
2019-07,지자체,소계,충남,0
2019-07,지자체,소계,전북,0
2019-07,지자체,소계,전남,0
2019-07,지자체,소계,경북,0
2019-07,지자체,소계,경남,0
2019-07,지자체,소계,제주,0
2019-07,지자체,국민임대,전국,0
2019-07,지자체,국민임대,서울,0
2019-07,지자체,국민임대,인천,0
2019-07,지자체,국민임대,경기,0
2019-07,지자체,국민임대,부산,0
2019-07,지자체,국민임대,대구,0
2019-07,지자체,국민임대,광주,0
2019-07,지자체,국민임대,대전,0
2019-07,지자체,국민임대,울산,0
2019-07,지자체,국민임대,세종,0
2019-07,지자체,국민임대,강원,0
2019-07,지자체,국민임대,충북,0
2019-07,지자체,국민임대,충남,0
2019-07,지자체,국민임대,전북,0
2019-07,지자체,국민임대,전남,0
2019-07,지자체,국민임대,경북,0
2019-07,지자체,국민임대,경남,0
2019-07,지자체,국민임대,제주,0
2019-07,지자체,공공임대,전국,0
2019-07,지자체,공공임대,서울,0
2019-07,지자체,공공임대,인천,0
2019-07,지자체,공공임대,경기,0
2019-07,지자체,공공임대,부산,0
2019-07,지자체,공공임대,대구,0
2019-07,지자체,공공임대,광주,0
2019-07,지자체,공공임대,대전,0
2019-07,지자체,공공임대,울산,0
2019-07,지자체,공공임대,세종,0
2019-07,지자체,공공임대,강원,0
2019-07,지자체,공공임대,충북,0
2019-07,지자체,공공임대,충남,0
2019-07,지자체,공공임대,전북,0
2019-07,지자체,공공임대,전남,0
2019-07,지자체,공공임대,경북,0
2019-07,지자체,공공임대,경남,0
2019-07,지자체,공공임대,제주,0
2019-07,지자체,공공분양,전국,0
2019-07,지자체,공공분양,서울,0
2019-07,지자체,공공분양,인천,0
2019-07,지자체,공공분양,경기,0
2019-07,지자체,공공분양,부산,0
2019-07,지자체,공공분양,대구,0
2019-07,지자체,공공분양,광주,0
2019-07,지자체,공공분양,대전,0
2019-07,지자체,공공분양,울산,0
2019-07,지자체,공공분양,세종,0
2019-07,지자체,공공분양,강원,0
2019-07,지자체,공공분양,충북,0
2019-07,지자체,공공분양,충남,0
2019-07,지자체,공공분양,전북,0
2019-07,지자체,공공분양,전남,0
2019-07,지자체,공공분양,경북,0
2019-07,지자체,공공분양,경남,0
2019-07,지자체,공공분양,제주,0
2019-07,LH,소계,전국,2,550
2019-07,LH,소계,서울,0
2019-07,LH,소계,인천,0
2019-07,LH,소계,경기,1,003
2019-07,LH,소계,부산,0
2019-07,LH,소계,대구,395
2019-07,LH,소계,광주,0
2019-07,LH,소계,대전,0
2019-07,LH,소계,울산,0
2019-07,LH,소계,세종,1,080
2019-07,LH,소계,강원,0
2019-07,LH,소계,충북,0
2019-07,LH,소계,충남,0
2019-07,LH,소계,전북,0
2019-07,LH,소계,전남,0
2019-07,LH,소계,경북,72
2019-07,LH,소계,경남,0
2019-07,LH,소계,제주,0
2019-07,LH,국민임대,전국,72
2019-07,LH,국민임대,서울,0
2019-07,LH,국민임대,인천,0
2019-07,LH,국민임대,경기,0
2019-07,LH,국민임대,부산,0
2019-07,LH,국민임대,대구,0
2019-07,LH,국민임대,광주,0
2019-07,LH,국민임대,대전,0
2019-07,LH,국민임대,울산,0
2019-07,LH,국민임대,세종,0
2019-07,LH,국민임대,강원,0
2019-07,LH,국민임대,충북,0
2019-07,LH,국민임대,충남,0
2019-07,LH,국민임대,전북,0
2019-07,LH,국민임대,전남,0
2019-07,LH,국민임대,경북,72
2019-07,LH,국민임대,경남,0
2019-07,LH,국민임대,제주,0
2019-07,LH,공공임대,전국,2,478
2019-07,LH,공공임대,서울,0
2019-07,LH,공공임대,인천,0
2019-07,LH,공공임대,경기,1,003
2019-07,LH,공공임대,부산,0
2019-07,LH,공공임대,대구,395
2019-07,LH,공공임대,광주,0
2019-07,LH,공공임대,대전,0
2019-07,LH,공공임대,울산,0
2019-07,LH,공공임대,세종,1,080
2019-07,LH,공공임대,강원,0
2019-07,LH,공공임대,충북,0
2019-07,LH,공공임대,충남,0
2019-07,LH,공공임대,전북,0
2019-07,LH,공공임대,전남,0
2019-07,LH,공공임대,경북,0
2019-07,LH,공공임대,경남,0
2019-07,LH,공공임대,제주,0
2019-07,LH,공공분양,전국,0
2019-07,LH,공공분양,서울,0
2019-07,LH,공공분양,인천,0
2019-07,LH,공공분양,경기,0
2019-07,LH,공공분양,부산,0
2019-07,LH,공공분양,대구,0
2019-07,LH,공공분양,광주,0
2019-07,LH,공공분양,대전,0
2019-07,LH,공공분양,울산,0
2019-07,LH,공공분양,세종,0
2019-07,LH,공공분양,강원,0
2019-07,LH,공공분양,충북,0
2019-07,LH,공공분양,충남,0
2019-07,LH,공공분양,전북,0
2019-07,LH,공공분양,전남,0
2019-07,LH,공공분양,경북,0
2019-07,LH,공공분양,경남,0
2019-07,LH,공공분양,제주,0
2019-07,주택업체,소계,전국,7,017
2019-07,주택업체,소계,서울,1,211
2019-07,주택업체,소계,인천,0
2019-07,주택업체,소계,경기,2,149
2019-07,주택업체,소계,부산,0
2019-07,주택업체,소계,대구,0
2019-07,주택업체,소계,광주,0
2019-07,주택업체,소계,대전,0
2019-07,주택업체,소계,울산,0
2019-07,주택업체,소계,세종,0
2019-07,주택업체,소계,강원,1,075
2019-07,주택업체,소계,충북,100
2019-07,주택업체,소계,충남,0
2019-07,주택업체,소계,전북,0
2019-07,주택업체,소계,전남,1,360
2019-07,주택업체,소계,경북,630
2019-07,주택업체,소계,경남,339
2019-07,주택업체,소계,제주,153
2019-07,주택업체,국민임대,전국,0
2019-07,주택업체,국민임대,서울,0
2019-07,주택업체,국민임대,인천,0
2019-07,주택업체,국민임대,경기,0
2019-07,주택업체,국민임대,부산,0
2019-07,주택업체,국민임대,대구,0
2019-07,주택업체,국민임대,광주,0
2019-07,주택업체,국민임대,대전,0
2019-07,주택업체,국민임대,울산,0
2019-07,주택업체,국민임대,세종,0
2019-07,주택업체,국민임대,강원,0
2019-07,주택업체,국민임대,충북,0
2019-07,주택업체,국민임대,충남,0
2019-07,주택업체,국민임대,전북,0
2019-07,주택업체,국민임대,전남,0
2019-07,주택업체,국민임대,경북,0
2019-07,주택업체,국민임대,경남,0
2019-07,주택업체,국민임대,제주,0
2019-07,주택업체,공공임대,전국,4,868
2019-07,주택업체,공공임대,서울,1,211
2019-07,주택업체,공공임대,인천,0
2019-07,주택업체,공공임대,경기,0
2019-07,주택업체,공공임대,부산,0
2019-07,주택업체,공공임대,대구,0
2019-07,주택업체,공공임대,광주,0
2019-07,주택업체,공공임대,대전,0
2019-07,주택업체,공공임대,울산,0
2019-07,주택업체,공공임대,세종,0
2019-07,주택업체,공공임대,강원,1,075
2019-07,주택업체,공공임대,충북,100
2019-07,주택업체,공공임대,충남,0
2019-07,주택업체,공공임대,전북,0
2019-07,주택업체,공공임대,전남,1,360
2019-07,주택업체,공공임대,경북,630
2019-07,주택업체,공공임대,경남,339
2019-07,주택업체,공공임대,제주,153
2019-07,주택업체,공공분양,전국,2,149
2019-07,주택업체,공공분양,서울,0
2019-07,주택업체,공공분양,인천,0
2019-07,주택업체,공공분양,경기,2,149
2019-07,주택업체,공공분양,부산,0
2019-07,주택업체,공공분양,대구,0
2019-07,주택업체,공공분양,광주,0
2019-07,주택업체,공공분양,대전,0
2019-07,주택업체,공공분양,울산,0
2019-07,주택업체,공공분양,세종,0
2019-07,주택업체,공공분양,강원,0
2019-07,주택업체,공공분양,충북,0
2019-07,주택업체,공공분양,충남,0
2019-07,주택업체,공공분양,전북,0
2019-07,주택업체,공공분양,전남,0
2019-07,주택업체,공공분양,경북,0
2019-07,주택업체,공공분양,경남,0
2019-07,주택업체,공공분양,제주,0
2019-07,민간부문,소계,전국,30,175
2019-07,민간부문,소계,서울,3,945
2019-07,민간부문,소계,인천,723
2019-07,민간부문,소계,경기,11,349
2019-07,민간부문,소계,부산,3,616
2019-07,민간부문,소계,대구,124
2019-07,민간부문,소계,광주,159
2019-07,민간부문,소계,대전,620
2019-07,민간부문,소계,울산,497
2019-07,민간부문,소계,세종,18
2019-07,민간부문,소계,강원,475
2019-07,민간부문,소계,충북,2,879
2019-07,민간부문,소계,충남,3,332
2019-07,민간부문,소계,전북,425
2019-07,민간부문,소계,전남,516
2019-07,민간부문,소계,경북,498
2019-07,민간부문,소계,경남,427
2019-07,민간부문,소계,제주,572
2019-07,민간,민간임대,전국,899
2019-07,민간,민간임대,서울,0
