월(Monthly),구  분,부문명,시도별,사용검사실적
2016-02,LH,공공분양,경기,0
2016-02,LH,공공분양,부산,0
2016-02,LH,공공분양,대구,0
2016-02,LH,공공분양,광주,0
2016-02,LH,공공분양,대전,0
2016-02,LH,공공분양,울산,0
2016-02,LH,공공분양,세종,0
2016-02,LH,공공분양,강원,0
2016-02,LH,공공분양,충북,0
2016-02,LH,공공분양,충남,0
2016-02,LH,공공분양,전북,0
2016-02,LH,공공분양,전남,0
2016-02,LH,공공분양,경북,0
2016-02,LH,공공분양,경남,0
2016-02,LH,공공분양,제주,0
2016-02,주택업체,소계,전국,1,113
2016-02,주택업체,소계,서울,0
2016-02,주택업체,소계,인천,0
2016-02,주택업체,소계,경기,242
2016-02,주택업체,소계,부산,0
2016-02,주택업체,소계,대구,0
2016-02,주택업체,소계,광주,0
2016-02,주택업체,소계,대전,0
2016-02,주택업체,소계,울산,0
2016-02,주택업체,소계,세종,0
2016-02,주택업체,소계,강원,0
2016-02,주택업체,소계,충북,0
2016-02,주택업체,소계,충남,0
2016-02,주택업체,소계,전북,871
2016-02,주택업체,소계,전남,0
2016-02,주택업체,소계,경북,0
2016-02,주택업체,소계,경남,0
2016-02,주택업체,소계,제주,0
2016-02,주택업체,국민임대,전국,0
2016-02,주택업체,국민임대,서울,0
2016-02,주택업체,국민임대,인천,0
2016-02,주택업체,국민임대,경기,0
2016-02,주택업체,국민임대,부산,0
2016-02,주택업체,국민임대,대구,0
2016-02,주택업체,국민임대,광주,0
2016-02,주택업체,국민임대,대전,0
2016-02,주택업체,국민임대,울산,0
2016-02,주택업체,국민임대,세종,0
2016-02,주택업체,국민임대,강원,0
2016-02,주택업체,국민임대,충북,0
2016-02,주택업체,국민임대,충남,0
2016-02,주택업체,국민임대,전북,0
2016-02,주택업체,국민임대,전남,0
2016-02,주택업체,국민임대,경북,0
2016-02,주택업체,국민임대,경남,0
2016-02,주택업체,국민임대,제주,0
2016-02,주택업체,공공임대,전국,871
2016-02,주택업체,공공임대,서울,0
2016-02,주택업체,공공임대,인천,0
2016-02,주택업체,공공임대,경기,0
2016-02,주택업체,공공임대,부산,0
2016-02,주택업체,공공임대,대구,0
2016-02,주택업체,공공임대,광주,0
2016-02,주택업체,공공임대,대전,0
2016-02,주택업체,공공임대,울산,0
2016-02,주택업체,공공임대,세종,0
2016-02,주택업체,공공임대,강원,0
2016-02,주택업체,공공임대,충북,0
2016-02,주택업체,공공임대,충남,0
2016-02,주택업체,공공임대,전북,871
2016-02,주택업체,공공임대,전남,0
2016-02,주택업체,공공임대,경북,0
2016-02,주택업체,공공임대,경남,0
2016-02,주택업체,공공임대,제주,0
2016-02,주택업체,공공분양,전국,242
2016-02,주택업체,공공분양,서울,0
2016-02,주택업체,공공분양,인천,0
2016-02,주택업체,공공분양,경기,242
2016-02,주택업체,공공분양,부산,0
2016-02,주택업체,공공분양,대구,0
2016-02,주택업체,공공분양,광주,0
2016-02,주택업체,공공분양,대전,0
2016-02,주택업체,공공분양,울산,0
2016-02,주택업체,공공분양,세종,0
2016-02,주택업체,공공분양,강원,0
2016-02,주택업체,공공분양,충북,0
2016-02,주택업체,공공분양,충남,0
2016-02,주택업체,공공분양,전북,0
2016-02,주택업체,공공분양,전남,0
2016-02,주택업체,공공분양,경북,0
2016-02,주택업체,공공분양,경남,0
2016-02,주택업체,공공분양,제주,0
2016-02,민간부문,소계,전국,29,648
2016-02,민간부문,소계,서울,5,625
2016-02,민간부문,소계,인천,562
2016-02,민간부문,소계,경기,9,259
2016-02,민간부문,소계,부산,827
2016-02,민간부문,소계,대구,239
2016-02,민간부문,소계,광주,213
2016-02,민간부문,소계,대전,546
2016-02,민간부문,소계,울산,186
2016-02,민간부문,소계,세종,847
2016-02,민간부문,소계,강원,892
2016-02,민간부문,소계,충북,1,454
2016-02,민간부문,소계,충남,1,040
2016-02,민간부문,소계,전북,570
2016-02,민간부문,소계,전남,460
2016-02,민간부문,소계,경북,5,439
2016-02,민간부문,소계,경남,681
2016-02,민간부문,소계,제주,808
2016-02,민간,민간임대,전국,0
2016-02,민간,민간임대,서울,0
2016-02,민간,민간임대,인천,0
2016-02,민간,민간임대,경기,0
2016-02,민간,민간임대,부산,0
2016-02,민간,민간임대,대구,0
2016-02,민간,민간임대,광주,0
2016-02,민간,민간임대,대전,0
2016-02,민간,민간임대,울산,0
2016-02,민간,민간임대,세종,0
2016-02,민간,민간임대,강원,0
2016-02,민간,민간임대,충북,0
2016-02,민간,민간임대,충남,0
2016-02,민간,민간임대,전북,0
2016-02,민간,민간임대,전남,0
2016-02,민간,민간임대,경북,0
2016-02,민간,민간임대,경남,0
2016-02,민간,민간임대,제주,0
2016-02,민간,민간분양,전국,29,648
2016-02,민간,민간분양,서울,5,625
2016-02,민간,민간분양,인천,562
2016-02,민간,민간분양,경기,9,259
2016-02,민간,민간분양,부산,827
2016-02,민간,민간분양,대구,239
2016-02,민간,민간분양,광주,213
2016-02,민간,민간분양,대전,546
2016-02,민간,민간분양,울산,186
2016-02,민간,민간분양,세종,847
2016-02,민간,민간분양,강원,892
2016-02,민간,민간분양,충북,1,454
2016-02,민간,민간분양,충남,1,040
2016-02,민간,민간분양,전북,570
2016-02,민간,민간분양,전남,460
2016-02,민간,민간분양,경북,5,439
2016-02,민간,민간분양,경남,681
2016-02,민간,민간분양,제주,808
2016-03,총계,총계,전국,29,134
2016-03,총계,총계,서울,5,432
2016-03,총계,총계,인천,1,784
2016-03,총계,총계,경기,6,589
2016-03,총계,총계,부산,787
2016-03,총계,총계,대구,3,140
2016-03,총계,총계,광주,816
2016-03,총계,총계,대전,705
2016-03,총계,총계,울산,206
2016-03,총계,총계,세종,305
2016-03,총계,총계,강원,297
2016-03,총계,총계,충북,658
2016-03,총계,총계,충남,1,494
2016-03,총계,총계,전북,1,154
2016-03,총계,총계,전남,856
2016-03,총계,총계,경북,2,457
2016-03,총계,총계,경남,1,385
2016-03,총계,총계,제주,1,069
2016-03,공공부문,소계,전국,5,064
2016-03,공공부문,소계,서울,533
2016-03,공공부문,소계,인천,0
2016-03,공공부문,소계,경기,1,965
2016-03,공공부문,소계,부산,0
2016-03,공공부문,소계,대구,1,106
2016-03,공공부문,소계,광주,532
2016-03,공공부문,소계,대전,492
2016-03,공공부문,소계,울산,0
2016-03,공공부문,소계,세종,0
2016-03,공공부문,소계,강원,0
2016-03,공공부문,소계,충북,0
2016-03,공공부문,소계,충남,0
2016-03,공공부문,소계,전북,0
2016-03,공공부문,소계,전남,436
2016-03,공공부문,소계,경북,0
2016-03,공공부문,소계,경남,0
2016-03,공공부문,소계,제주,0
2016-03,합,국민임대,전국,966
2016-03,합,국민임대,서울,76
2016-03,합,국민임대,인천,0
2016-03,합,국민임대,경기,890
2016-03,합,국민임대,부산,0
2016-03,합,국민임대,대구,0
2016-03,합,국민임대,광주,0
2016-03,합,국민임대,대전,0
2016-03,합,국민임대,울산,0
2016-03,합,국민임대,세종,0
2016-03,합,국민임대,강원,0
2016-03,합,국민임대,충북,0
2016-03,합,국민임대,충남,0
2016-03,합,국민임대,전북,0
2016-03,합,국민임대,전남,0
2016-03,합,국민임대,경북,0
2016-03,합,국민임대,경남,0
2016-03,합,국민임대,제주,0
2016-03,합,공공임대,전국,2,293
2016-03,합,공공임대,서울,457
2016-03,합,공공임대,인천,0
2016-03,합,공공임대,경기,0
2016-03,합,공공임대,부산,0
2016-03,합,공공임대,대구,376
2016-03,합,공공임대,광주,532
2016-03,합,공공임대,대전,492
2016-03,합,공공임대,울산,0
2016-03,합,공공임대,세종,0
2016-03,합,공공임대,강원,0
2016-03,합,공공임대,충북,0
2016-03,합,공공임대,충남,0
2016-03,합,공공임대,전북,0
2016-03,합,공공임대,전남,436
2016-03,합,공공임대,경북,0
2016-03,합,공공임대,경남,0
2016-03,합,공공임대,제주,0
2016-03,합,공공분양,전국,1,805
2016-03,합,공공분양,서울,0
2016-03,합,공공분양,인천,0
2016-03,합,공공분양,경기,1,075
2016-03,합,공공분양,부산,0
2016-03,합,공공분양,대구,730
2016-03,합,공공분양,광주,0
2016-03,합,공공분양,대전,0
2016-03,합,공공분양,울산,0
2016-03,합,공공분양,세종,0
2016-03,합,공공분양,강원,0
2016-03,합,공공분양,충북,0
2016-03,합,공공분양,충남,0
2016-03,합,공공분양,전북,0
2016-03,합,공공분양,전남,0
2016-03,합,공공분양,경북,0
2016-03,합,공공분양,경남,0
2016-03,합,공공분양,제주,0
2016-03,지자체,소계,전국,533
2016-03,지자체,소계,서울,533
2016-03,지자체,소계,인천,0
2016-03,지자체,소계,경기,0
2016-03,지자체,소계,부산,0
2016-03,지자체,소계,대구,0
2016-03,지자체,소계,광주,0
2016-03,지자체,소계,대전,0
2016-03,지자체,소계,울산,0
2016-03,지자체,소계,세종,0
2016-03,지자체,소계,강원,0
2016-03,지자체,소계,충북,0
2016-03,지자체,소계,충남,0
2016-03,지자체,소계,전북,0
2016-03,지자체,소계,전남,0
2016-03,지자체,소계,경북,0
2016-03,지자체,소계,경남,0
2016-03,지자체,소계,제주,0
2016-03,지자체,국민임대,전국,76
2016-03,지자체,국민임대,서울,76
2016-03,지자체,국민임대,인천,0
2016-03,지자체,국민임대,경기,0
2016-03,지자체,국민임대,부산,0
2016-03,지자체,국민임대,대구,0
2016-03,지자체,국민임대,광주,0
2016-03,지자체,국민임대,대전,0
2016-03,지자체,국민임대,울산,0
2016-03,지자체,국민임대,세종,0
2016-03,지자체,국민임대,강원,0
2016-03,지자체,국민임대,충북,0
2016-03,지자체,국민임대,충남,0
2016-03,지자체,국민임대,전북,0
2016-03,지자체,국민임대,전남,0
2016-03,지자체,국민임대,경북,0
2016-03,지자체,국민임대,경남,0
2016-03,지자체,국민임대,제주,0
2016-03,지자체,공공임대,전국,457
2016-03,지자체,공공임대,서울,457
2016-03,지자체,공공임대,인천,0
2016-03,지자체,공공임대,경기,0
2016-03,지자체,공공임대,부산,0
2016-03,지자체,공공임대,대구,0
2016-03,지자체,공공임대,광주,0
2016-03,지자체,공공임대,대전,0
2016-03,지자체,공공임대,울산,0
2016-03,지자체,공공임대,세종,0
2016-03,지자체,공공임대,강원,0
2016-03,지자체,공공임대,충북,0
2016-03,지자체,공공임대,충남,0
2016-03,지자체,공공임대,전북,0
2016-03,지자체,공공임대,전남,0
2016-03,지자체,공공임대,경북,0
2016-03,지자체,공공임대,경남,0
2016-03,지자체,공공임대,제주,0
2016-03,지자체,공공분양,전국,0
2016-03,지자체,공공분양,서울,0
2016-03,지자체,공공분양,인천,0
2016-03,지자체,공공분양,경기,0
2016-03,지자체,공공분양,부산,0
2016-03,지자체,공공분양,대구,0
2016-03,지자체,공공분양,광주,0
2016-03,지자체,공공분양,대전,0
2016-03,지자체,공공분양,울산,0
2016-03,지자체,공공분양,세종,0
2016-03,지자체,공공분양,강원,0
2016-03,지자체,공공분양,충북,0
2016-03,지자체,공공분양,충남,0
2016-03,지자체,공공분양,전북,0
2016-03,지자체,공공분양,전남,0
2016-03,지자체,공공분양,경북,0
2016-03,지자체,공공분양,경남,0
2016-03,지자체,공공분양,제주,0
2016-03,LH,소계,전국,4,095
2016-03,LH,소계,서울,0
2016-03,LH,소계,인천,0
2016-03,LH,소계,경기,1,965
2016-03,LH,소계,부산,0
2016-03,LH,소계,대구,1,106
2016-03,LH,소계,광주,532
2016-03,LH,소계,대전,492
2016-03,LH,소계,울산,0
2016-03,LH,소계,세종,0
2016-03,LH,소계,강원,0
2016-03,LH,소계,충북,0
2016-03,LH,소계,충남,0
2016-03,LH,소계,전북,0
2016-03,LH,소계,전남,0
2016-03,LH,소계,경북,0
2016-03,LH,소계,경남,0
2016-03,LH,소계,제주,0
2016-03,LH,국민임대,전국,890
2016-03,LH,국민임대,서울,0
2016-03,LH,국민임대,인천,0
2016-03,LH,국민임대,경기,890
2016-03,LH,국민임대,부산,0
2016-03,LH,국민임대,대구,0
2016-03,LH,국민임대,광주,0
2016-03,LH,국민임대,대전,0
2016-03,LH,국민임대,울산,0
2016-03,LH,국민임대,세종,0
2016-03,LH,국민임대,강원,0
2016-03,LH,국민임대,충북,0
2016-03,LH,국민임대,충남,0
2016-03,LH,국민임대,전북,0
2016-03,LH,국민임대,전남,0
2016-03,LH,국민임대,경북,0
2016-03,LH,국민임대,경남,0
2016-03,LH,국민임대,제주,0
2016-03,LH,공공임대,전국,1,400
2016-03,LH,공공임대,서울,0
2016-03,LH,공공임대,인천,0
2016-03,LH,공공임대,경기,0
2016-03,LH,공공임대,부산,0
2016-03,LH,공공임대,대구,376
2016-03,LH,공공임대,광주,532
2016-03,LH,공공임대,대전,492
2016-03,LH,공공임대,울산,0
2016-03,LH,공공임대,세종,0
2016-03,LH,공공임대,강원,0
2016-03,LH,공공임대,충북,0
2016-03,LH,공공임대,충남,0
2016-03,LH,공공임대,전북,0
2016-03,LH,공공임대,전남,0
2016-03,LH,공공임대,경북,0
2016-03,LH,공공임대,경남,0
2016-03,LH,공공임대,제주,0
2016-03,LH,공공분양,전국,1,805
2016-03,LH,공공분양,서울,0
2016-03,LH,공공분양,인천,0
2016-03,LH,공공분양,경기,1,075
2016-03,LH,공공분양,부산,0
2016-03,LH,공공분양,대구,730
2016-03,LH,공공분양,광주,0
2016-03,LH,공공분양,대전,0
2016-03,LH,공공분양,울산,0
2016-03,LH,공공분양,세종,0
2016-03,LH,공공분양,강원,0
2016-03,LH,공공분양,충북,0
2016-03,LH,공공분양,충남,0
2016-03,LH,공공분양,전북,0
2016-03,LH,공공분양,전남,0
2016-03,LH,공공분양,경북,0
2016-03,LH,공공분양,경남,0
2016-03,LH,공공분양,제주,0
2016-03,주택업체,소계,전국,436
2016-03,주택업체,소계,서울,0
2016-03,주택업체,소계,인천,0
2016-03,주택업체,소계,경기,0
2016-03,주택업체,소계,부산,0
2016-03,주택업체,소계,대구,0
2016-03,주택업체,소계,광주,0
2016-03,주택업체,소계,대전,0
2016-03,주택업체,소계,울산,0
2016-03,주택업체,소계,세종,0
2016-03,주택업체,소계,강원,0
2016-03,주택업체,소계,충북,0
2016-03,주택업체,소계,충남,0
2016-03,주택업체,소계,전북,0
2016-03,주택업체,소계,전남,436
2016-03,주택업체,소계,경북,0
2016-03,주택업체,소계,경남,0
2016-03,주택업체,소계,제주,0
2016-03,주택업체,국민임대,전국,0
2016-03,주택업체,국민임대,서울,0
2016-03,주택업체,국민임대,인천,0
2016-03,주택업체,국민임대,경기,0
2016-03,주택업체,국민임대,부산,0
2016-03,주택업체,국민임대,대구,0
2016-03,주택업체,국민임대,광주,0
2016-03,주택업체,국민임대,대전,0
2016-03,주택업체,국민임대,울산,0
2016-03,주택업체,국민임대,세종,0
2016-03,주택업체,국민임대,강원,0
2016-03,주택업체,국민임대,충북,0
2016-03,주택업체,국민임대,충남,0
2016-03,주택업체,국민임대,전북,0
2016-03,주택업체,국민임대,전남,0
2016-03,주택업체,국민임대,경북,0
2016-03,주택업체,국민임대,경남,0
2016-03,주택업체,국민임대,제주,0
2016-03,주택업체,공공임대,전국,436
2016-03,주택업체,공공임대,서울,0
2016-03,주택업체,공공임대,인천,0
2016-03,주택업체,공공임대,경기,0
2016-03,주택업체,공공임대,부산,0
2016-03,주택업체,공공임대,대구,0
2016-03,주택업체,공공임대,광주,0
2016-03,주택업체,공공임대,대전,0
2016-03,주택업체,공공임대,울산,0
2016-03,주택업체,공공임대,세종,0
2016-03,주택업체,공공임대,강원,0
2016-03,주택업체,공공임대,충북,0
2016-03,주택업체,공공임대,충남,0
2016-03,주택업체,공공임대,전북,0
2016-03,주택업체,공공임대,전남,436
2016-03,주택업체,공공임대,경북,0
2016-03,주택업체,공공임대,경남,0
2016-03,주택업체,공공임대,제주,0
2016-03,주택업체,공공분양,전국,0
2016-03,주택업체,공공분양,서울,0
2016-03,주택업체,공공분양,인천,0
2016-03,주택업체,공공분양,경기,0
2016-03,주택업체,공공분양,부산,0
2016-03,주택업체,공공분양,대구,0
2016-03,주택업체,공공분양,광주,0
2016-03,주택업체,공공분양,대전,0
2016-03,주택업체,공공분양,울산,0
2016-03,주택업체,공공분양,세종,0
2016-03,주택업체,공공분양,강원,0
2016-03,주택업체,공공분양,충북,0
2016-03,주택업체,공공분양,충남,0
2016-03,주택업체,공공분양,전북,0
2016-03,주택업체,공공분양,전남,0
2016-03,주택업체,공공분양,경북,0
2016-03,주택업체,공공분양,경남,0
2016-03,주택업체,공공분양,제주,0
2016-03,민간부문,소계,전국,24,070
2016-03,민간부문,소계,서울,4,899
2016-03,민간부문,소계,인천,1,784
2016-03,민간부문,소계,경기,4,624
2016-03,민간부문,소계,부산,787
2016-03,민간부문,소계,대구,2,034
2016-03,민간부문,소계,광주,284
2016-03,민간부문,소계,대전,213
2016-03,민간부문,소계,울산,206
2016-03,민간부문,소계,세종,305
2016-03,민간부문,소계,강원,297
2016-03,민간부문,소계,충북,658
2016-03,민간부문,소계,충남,1,494
2016-03,민간부문,소계,전북,1,154
2016-03,민간부문,소계,전남,420
2016-03,민간부문,소계,경북,2,457
2016-03,민간부문,소계,경남,1,385
2016-03,민간부문,소계,제주,1,069
2016-03,민간,민간임대,전국,0
2016-03,민간,민간임대,서울,0
2016-03,민간,민간임대,인천,0
2016-03,민간,민간임대,경기,0
2016-03,민간,민간임대,부산,0
2016-03,민간,민간임대,대구,0
2016-03,민간,민간임대,광주,0
2016-03,민간,민간임대,대전,0
2016-03,민간,민간임대,울산,0
2016-03,민간,민간임대,세종,0
2016-03,민간,민간임대,강원,0
2016-03,민간,민간임대,충북,0
2016-03,민간,민간임대,충남,0
2016-03,민간,민간임대,전북,0
2016-03,민간,민간임대,전남,0
2016-03,민간,민간임대,경북,0
2016-03,민간,민간임대,경남,0
2016-03,민간,민간임대,제주,0
2016-03,민간,민간분양,전국,24,070
2016-03,민간,민간분양,서울,4,899
2016-03,민간,민간분양,인천,1,784
2016-03,민간,민간분양,경기,4,624
2016-03,민간,민간분양,부산,787
2016-03,민간,민간분양,대구,2,034
2016-03,민간,민간분양,광주,284
2016-03,민간,민간분양,대전,213
2016-03,민간,민간분양,울산,206
2016-03,민간,민간분양,세종,305
2016-03,민간,민간분양,강원,297
2016-03,민간,민간분양,충북,658
2016-03,민간,민간분양,충남,1,494
2016-03,민간,민간분양,전북,1,154
2016-03,민간,민간분양,전남,420
2016-03,민간,민간분양,경북,2,457
2016-03,민간,민간분양,경남,1,385
2016-03,민간,민간분양,제주,1,069
2016-04,총계,총계,전국,48,824
2016-04,총계,총계,서울,7,042
2016-04,총계,총계,인천,578
2016-04,총계,총계,경기,16,551
2016-04,총계,총계,부산,1,040
2016-04,총계,총계,대구,1,931
2016-04,총계,총계,광주,3,037
2016-04,총계,총계,대전,375
2016-04,총계,총계,울산,2,211
2016-04,총계,총계,세종,9
2016-04,총계,총계,강원,578
2016-04,총계,총계,충북,275
2016-04,총계,총계,충남,6,360
2016-04,총계,총계,전북,588
2016-04,총계,총계,전남,1,137
2016-04,총계,총계,경북,1,896
2016-04,총계,총계,경남,3,409
2016-04,총계,총계,제주,1,807
2016-04,공공부문,소계,전국,15,299
2016-04,공공부문,소계,서울,0
2016-04,공공부문,소계,인천,0
2016-04,공공부문,소계,경기,7,496
2016-04,공공부문,소계,부산,0
2016-04,공공부문,소계,대구,1,022
2016-04,공공부문,소계,광주,0
2016-04,공공부문,소계,대전,0
2016-04,공공부문,소계,울산,0
2016-04,공공부문,소계,세종,0
2016-04,공공부문,소계,강원,326
2016-04,공공부문,소계,충북,0
2016-04,공공부문,소계,충남,3,313
2016-04,공공부문,소계,전북,207
2016-04,공공부문,소계,전남,646
2016-04,공공부문,소계,경북,526
2016-04,공공부문,소계,경남,1,047
2016-04,공공부문,소계,제주,716
2016-04,합,국민임대,전국,6,626
2016-04,합,국민임대,서울,0
2016-04,합,국민임대,인천,0
2016-04,합,국민임대,경기,4,490
2016-04,합,국민임대,부산,0
2016-04,합,국민임대,대구,1,022
2016-04,합,국민임대,광주,0
2016-04,합,국민임대,대전,0
2016-04,합,국민임대,울산,0
2016-04,합,국민임대,세종,0
2016-04,합,국민임대,강원,326
2016-04,합,국민임대,충북,0
2016-04,합,국민임대,충남,0
2016-04,합,국민임대,전북,0
2016-04,합,국민임대,전남,0
2016-04,합,국민임대,경북,316
2016-04,합,국민임대,경남,472
2016-04,합,국민임대,제주,0
2016-04,합,공공임대,전국,7,642
2016-04,합,공공임대,서울,0
2016-04,합,공공임대,인천,0
2016-04,합,공공임대,경기,2,185
2016-04,합,공공임대,부산,0
2016-04,합,공공임대,대구,0
2016-04,합,공공임대,광주,0
2016-04,합,공공임대,대전,0
2016-04,합,공공임대,울산,0
2016-04,합,공공임대,세종,0
2016-04,합,공공임대,강원,0
2016-04,합,공공임대,충북,0
2016-04,합,공공임대,충남,3,313
2016-04,합,공공임대,전북,207
2016-04,합,공공임대,전남,646
2016-04,합,공공임대,경북,0
2016-04,합,공공임대,경남,575
2016-04,합,공공임대,제주,716
2016-04,합,공공분양,전국,1,031
2016-04,합,공공분양,서울,0
2016-04,합,공공분양,인천,0
2016-04,합,공공분양,경기,821
2016-04,합,공공분양,부산,0
2016-04,합,공공분양,대구,0
2016-04,합,공공분양,광주,0
2016-04,합,공공분양,대전,0
2016-04,합,공공분양,울산,0
2016-04,합,공공분양,세종,0
2016-04,합,공공분양,강원,0
2016-04,합,공공분양,충북,0
2016-04,합,공공분양,충남,0
2016-04,합,공공분양,전북,0
2016-04,합,공공분양,전남,0
2016-04,합,공공분양,경북,210
2016-04,합,공공분양,경남,0
2016-04,합,공공분양,제주,0
2016-04,지자체,소계,전국,0
2016-04,지자체,소계,서울,0
2016-04,지자체,소계,인천,0
2016-04,지자체,소계,경기,0
2016-04,지자체,소계,부산,0
2016-04,지자체,소계,대구,0
2016-04,지자체,소계,광주,0
2016-04,지자체,소계,대전,0
2016-04,지자체,소계,울산,0
2016-04,지자체,소계,세종,0
2016-04,지자체,소계,강원,0
2016-04,지자체,소계,충북,0
2016-04,지자체,소계,충남,0
2016-04,지자체,소계,전북,0
2016-04,지자체,소계,전남,0
2016-04,지자체,소계,경북,0
2016-04,지자체,소계,경남,0
2016-04,지자체,소계,제주,0
2016-04,지자체,국민임대,전국,0
2016-04,지자체,국민임대,서울,0
2016-04,지자체,국민임대,인천,0
2016-04,지자체,국민임대,경기,0
2016-04,지자체,국민임대,부산,0
2016-04,지자체,국민임대,대구,0
2016-04,지자체,국민임대,광주,0
2016-04,지자체,국민임대,대전,0
2016-04,지자체,국민임대,울산,0
2016-04,지자체,국민임대,세종,0
2016-04,지자체,국민임대,강원,0
2016-04,지자체,국민임대,충북,0
2016-04,지자체,국민임대,충남,0
2016-04,지자체,국민임대,전북,0
2016-04,지자체,국민임대,전남,0
2016-04,지자체,국민임대,경북,0
2016-04,지자체,국민임대,경남,0
2016-04,지자체,국민임대,제주,0
2016-04,지자체,공공임대,전국,0
2016-04,지자체,공공임대,서울,0
2016-04,지자체,공공임대,인천,0
2016-04,지자체,공공임대,경기,0
2016-04,지자체,공공임대,부산,0
2016-04,지자체,공공임대,대구,0
2016-04,지자체,공공임대,광주,0
2016-04,지자체,공공임대,대전,0
2016-04,지자체,공공임대,울산,0
2016-04,지자체,공공임대,세종,0
2016-04,지자체,공공임대,강원,0
2016-04,지자체,공공임대,충북,0
2016-04,지자체,공공임대,충남,0
2016-04,지자체,공공임대,전북,0
2016-04,지자체,공공임대,전남,0
2016-04,지자체,공공임대,경북,0
2016-04,지자체,공공임대,경남,0
2016-04,지자체,공공임대,제주,0
2016-04,지자체,공공분양,전국,0
2016-04,지자체,공공분양,서울,0
2016-04,지자체,공공분양,인천,0
2016-04,지자체,공공분양,경기,0
2016-04,지자체,공공분양,부산,0
2016-04,지자체,공공분양,대구,0
2016-04,지자체,공공분양,광주,0
2016-04,지자체,공공분양,대전,0
2016-04,지자체,공공분양,울산,0
2016-04,지자체,공공분양,세종,0
2016-04,지자체,공공분양,강원,0
2016-04,지자체,공공분양,충북,0
2016-04,지자체,공공분양,충남,0
2016-04,지자체,공공분양,전북,0
2016-04,지자체,공공분양,전남,0
2016-04,지자체,공공분양,경북,0
2016-04,지자체,공공분양,경남,0
2016-04,지자체,공공분양,제주,0
2016-04,LH,소계,전국,9,949
2016-04,LH,소계,서울,0
2016-04,LH,소계,인천,0
2016-04,LH,소계,경기,7,028
2016-04,LH,소계,부산,0
2016-04,LH,소계,대구,1,022
2016-04,LH,소계,광주,0
2016-04,LH,소계,대전,0
2016-04,LH,소계,울산,0
2016-04,LH,소계,세종,0
2016-04,LH,소계,강원,326
2016-04,LH,소계,충북,0
2016-04,LH,소계,충남,0
2016-04,LH,소계,전북,0
2016-04,LH,소계,전남,0
2016-04,LH,소계,경북,526
2016-04,LH,소계,경남,1,047
2016-04,LH,소계,제주,0
2016-04,LH,국민임대,전국,6,626
2016-04,LH,국민임대,서울,0
2016-04,LH,국민임대,인천,0
2016-04,LH,국민임대,경기,4,490
2016-04,LH,국민임대,부산,0
2016-04,LH,국민임대,대구,1,022
2016-04,LH,국민임대,광주,0
2016-04,LH,국민임대,대전,0
2016-04,LH,국민임대,울산,0
2016-04,LH,국민임대,세종,0
2016-04,LH,국민임대,강원,326
2016-04,LH,국민임대,충북,0
2016-04,LH,국민임대,충남,0
2016-04,LH,국민임대,전북,0
2016-04,LH,국민임대,전남,0
2016-04,LH,국민임대,경북,316
2016-04,LH,국민임대,경남,472
2016-04,LH,국민임대,제주,0
2016-04,LH,공공임대,전국,2,292
2016-04,LH,공공임대,서울,0
2016-04,LH,공공임대,인천,0
2016-04,LH,공공임대,경기,1,717
2016-04,LH,공공임대,부산,0
2016-04,LH,공공임대,대구,0
2016-04,LH,공공임대,광주,0
2016-04,LH,공공임대,대전,0
2016-04,LH,공공임대,울산,0
2016-04,LH,공공임대,세종,0
2016-04,LH,공공임대,강원,0
2016-04,LH,공공임대,충북,0
2016-04,LH,공공임대,충남,0
2016-04,LH,공공임대,전북,0
2016-04,LH,공공임대,전남,0
2016-04,LH,공공임대,경북,0
2016-04,LH,공공임대,경남,575
2016-04,LH,공공임대,제주,0
2016-04,LH,공공분양,전국,1,031
2016-04,LH,공공분양,서울,0
2016-04,LH,공공분양,인천,0
2016-04,LH,공공분양,경기,821
2016-04,LH,공공분양,부산,0
2016-04,LH,공공분양,대구,0
2016-04,LH,공공분양,광주,0
2016-04,LH,공공분양,대전,0
2016-04,LH,공공분양,울산,0
2016-04,LH,공공분양,세종,0
2016-04,LH,공공분양,강원,0
2016-04,LH,공공분양,충북,0
2016-04,LH,공공분양,충남,0
2016-04,LH,공공분양,전북,0
2016-04,LH,공공분양,전남,0
2016-04,LH,공공분양,경북,210
2016-04,LH,공공분양,경남,0
2016-04,LH,공공분양,제주,0
2016-04,주택업체,소계,전국,5,350
2016-04,주택업체,소계,서울,0
2016-04,주택업체,소계,인천,0
2016-04,주택업체,소계,경기,468
2016-04,주택업체,소계,부산,0
2016-04,주택업체,소계,대구,0
2016-04,주택업체,소계,광주,0
2016-04,주택업체,소계,대전,0
2016-04,주택업체,소계,울산,0
2016-04,주택업체,소계,세종,0
2016-04,주택업체,소계,강원,0
2016-04,주택업체,소계,충북,0
2016-04,주택업체,소계,충남,3,313
2016-04,주택업체,소계,전북,207
2016-04,주택업체,소계,전남,646
2016-04,주택업체,소계,경북,0
2016-04,주택업체,소계,경남,0
2016-04,주택업체,소계,제주,716
2016-04,주택업체,국민임대,전국,0
2016-04,주택업체,국민임대,서울,0
2016-04,주택업체,국민임대,인천,0
2016-04,주택업체,국민임대,경기,0
2016-04,주택업체,국민임대,부산,0
2016-04,주택업체,국민임대,대구,0
2016-04,주택업체,국민임대,광주,0
2016-04,주택업체,국민임대,대전,0
2016-04,주택업체,국민임대,울산,0
2016-04,주택업체,국민임대,세종,0
