월(Monthly),구  분,부문명,시도별,사용검사실적
2023-04,민간,민간임대,전남,727
2023-04,민간,민간임대,경북,0
2023-04,민간,민간임대,경남,0
2023-04,민간,민간임대,제주,0
2023-04,민간,민간분양,전국,22,449
2023-04,민간,민간분양,서울,2,254
2023-04,민간,민간분양,인천,1,238
2023-04,민간,민간분양,경기,8,693
2023-04,민간,민간분양,부산,514
2023-04,민간,민간분양,대구,3,715
2023-04,민간,민간분양,광주,44
2023-04,민간,민간분양,대전,76
2023-04,민간,민간분양,울산,26
2023-04,민간,민간분양,세종,19
2023-04,민간,민간분양,강원,501
2023-04,민간,민간분양,충북,558
2023-04,민간,민간분양,충남,405
2023-04,민간,민간분양,전북,639
2023-04,민간,민간분양,전남,197
2023-04,민간,민간분양,경북,2,056
2023-04,민간,민간분양,경남,1,186
2023-04,민간,민간분양,제주,328
2023-05,총계,총계,전국,34,253
2023-05,총계,총계,서울,1,498
2023-05,총계,총계,인천,548
2023-05,총계,총계,경기,16,277
2023-05,총계,총계,부산,2,223
2023-05,총계,총계,대구,3,116
2023-05,총계,총계,광주,590
2023-05,총계,총계,대전,608
2023-05,총계,총계,울산,2,753
2023-05,총계,총계,세종,72
2023-05,총계,총계,강원,370
2023-05,총계,총계,충북,204
2023-05,총계,총계,충남,2,941
2023-05,총계,총계,전북,873
2023-05,총계,총계,전남,978
2023-05,총계,총계,경북,299
2023-05,총계,총계,경남,619
2023-05,총계,총계,제주,284
2023-05,공공부문,소계,전국,5,500
2023-05,공공부문,소계,서울,0
2023-05,공공부문,소계,인천,0
2023-05,공공부문,소계,경기,4,038
2023-05,공공부문,소계,부산,88
2023-05,공공부문,소계,대구,0
2023-05,공공부문,소계,광주,0
2023-05,공공부문,소계,대전,0
2023-05,공공부문,소계,울산,0
2023-05,공공부문,소계,세종,0
2023-05,공공부문,소계,강원,140
2023-05,공공부문,소계,충북,0
2023-05,공공부문,소계,충남,822
2023-05,공공부문,소계,전북,0
2023-05,공공부문,소계,전남,0
2023-05,공공부문,소계,경북,0
2023-05,공공부문,소계,경남,397
2023-05,공공부문,소계,제주,15
2023-05,합,국민임대,전국,1,052
2023-05,합,국민임대,서울,0
2023-05,합,국민임대,인천,0
2023-05,합,국민임대,경기,0
2023-05,합,국민임대,부산,0
2023-05,합,국민임대,대구,0
2023-05,합,국민임대,광주,0
2023-05,합,국민임대,대전,0
2023-05,합,국민임대,울산,0
2023-05,합,국민임대,세종,0
2023-05,합,국민임대,강원,40
2023-05,합,국민임대,충북,0
2023-05,합,국민임대,충남,720
2023-05,합,국민임대,전북,0
2023-05,합,국민임대,전남,0
2023-05,합,국민임대,경북,0
2023-05,합,국민임대,경남,277
2023-05,합,국민임대,제주,15
2023-05,합,공공임대,전국,2,739
2023-05,합,공공임대,서울,0
2023-05,합,공공임대,인천,0
2023-05,합,공공임대,경기,2,329
2023-05,합,공공임대,부산,88
2023-05,합,공공임대,대구,0
2023-05,합,공공임대,광주,0
2023-05,합,공공임대,대전,0
2023-05,합,공공임대,울산,0
2023-05,합,공공임대,세종,0
2023-05,합,공공임대,강원,100
2023-05,합,공공임대,충북,0
2023-05,합,공공임대,충남,102
2023-05,합,공공임대,전북,0
2023-05,합,공공임대,전남,0
2023-05,합,공공임대,경북,0
2023-05,합,공공임대,경남,120
2023-05,합,공공임대,제주,0
2023-05,합,공공분양,전국,1,709
2023-05,합,공공분양,서울,0
2023-05,합,공공분양,인천,0
2023-05,합,공공분양,경기,1,709
2023-05,합,공공분양,부산,0
2023-05,합,공공분양,대구,0
2023-05,합,공공분양,광주,0
2023-05,합,공공분양,대전,0
2023-05,합,공공분양,울산,0
2023-05,합,공공분양,세종,0
2023-05,합,공공분양,강원,0
2023-05,합,공공분양,충북,0
2023-05,합,공공분양,충남,0
2023-05,합,공공분양,전북,0
2023-05,합,공공분양,전남,0
2023-05,합,공공분양,경북,0
2023-05,합,공공분양,경남,0
2023-05,합,공공분양,제주,0
2023-05,지자체,소계,전국,0
2023-05,지자체,소계,서울,0
2023-05,지자체,소계,인천,0
2023-05,지자체,소계,경기,0
2023-05,지자체,소계,부산,0
2023-05,지자체,소계,대구,0
2023-05,지자체,소계,광주,0
2023-05,지자체,소계,대전,0
2023-05,지자체,소계,울산,0
2023-05,지자체,소계,세종,0
2023-05,지자체,소계,강원,0
2023-05,지자체,소계,충북,0
2023-05,지자체,소계,충남,0
2023-05,지자체,소계,전북,0
2023-05,지자체,소계,전남,0
2023-05,지자체,소계,경북,0
2023-05,지자체,소계,경남,0
2023-05,지자체,소계,제주,0
2023-05,지자체,국민임대,전국,0
2023-05,지자체,국민임대,서울,0
2023-05,지자체,국민임대,인천,0
2023-05,지자체,국민임대,경기,0
2023-05,지자체,국민임대,부산,0
2023-05,지자체,국민임대,대구,0
2023-05,지자체,국민임대,광주,0
2023-05,지자체,국민임대,대전,0
2023-05,지자체,국민임대,울산,0
2023-05,지자체,국민임대,세종,0
2023-05,지자체,국민임대,강원,0
2023-05,지자체,국민임대,충북,0
2023-05,지자체,국민임대,충남,0
2023-05,지자체,국민임대,전북,0
2023-05,지자체,국민임대,전남,0
2023-05,지자체,국민임대,경북,0
2023-05,지자체,국민임대,경남,0
2023-05,지자체,국민임대,제주,0
2023-05,지자체,공공임대,전국,0
2023-05,지자체,공공임대,서울,0
2023-05,지자체,공공임대,인천,0
2023-05,지자체,공공임대,경기,0
2023-05,지자체,공공임대,부산,0
2023-05,지자체,공공임대,대구,0
2023-05,지자체,공공임대,광주,0
2023-05,지자체,공공임대,대전,0
2023-05,지자체,공공임대,울산,0
2023-05,지자체,공공임대,세종,0
2023-05,지자체,공공임대,강원,0
2023-05,지자체,공공임대,충북,0
2023-05,지자체,공공임대,충남,0
2023-05,지자체,공공임대,전북,0
2023-05,지자체,공공임대,전남,0
2023-05,지자체,공공임대,경북,0
2023-05,지자체,공공임대,경남,0
2023-05,지자체,공공임대,제주,0
2023-05,지자체,공공분양,전국,0
2023-05,지자체,공공분양,서울,0
2023-05,지자체,공공분양,인천,0
2023-05,지자체,공공분양,경기,0
2023-05,지자체,공공분양,부산,0
2023-05,지자체,공공분양,대구,0
2023-05,지자체,공공분양,광주,0
2023-05,지자체,공공분양,대전,0
2023-05,지자체,공공분양,울산,0
2023-05,지자체,공공분양,세종,0
2023-05,지자체,공공분양,강원,0
2023-05,지자체,공공분양,충북,0
2023-05,지자체,공공분양,충남,0
2023-05,지자체,공공분양,전북,0
2023-05,지자체,공공분양,전남,0
2023-05,지자체,공공분양,경북,0
2023-05,지자체,공공분양,경남,0
2023-05,지자체,공공분양,제주,0
2023-05,LH,소계,전국,4,024
2023-05,LH,소계,서울,0
2023-05,LH,소계,인천,0
2023-05,LH,소계,경기,2,665
2023-05,LH,소계,부산,0
2023-05,LH,소계,대구,0
2023-05,LH,소계,광주,0
2023-05,LH,소계,대전,0
2023-05,LH,소계,울산,0
2023-05,LH,소계,세종,0
2023-05,LH,소계,강원,140
2023-05,LH,소계,충북,0
2023-05,LH,소계,충남,822
2023-05,LH,소계,전북,0
2023-05,LH,소계,전남,0
2023-05,LH,소계,경북,0
2023-05,LH,소계,경남,397
2023-05,LH,소계,제주,0
2023-05,LH,국민임대,전국,1,037
2023-05,LH,국민임대,서울,0
2023-05,LH,국민임대,인천,0
2023-05,LH,국민임대,경기,0
2023-05,LH,국민임대,부산,0
2023-05,LH,국민임대,대구,0
2023-05,LH,국민임대,광주,0
2023-05,LH,국민임대,대전,0
2023-05,LH,국민임대,울산,0
2023-05,LH,국민임대,세종,0
2023-05,LH,국민임대,강원,40
2023-05,LH,국민임대,충북,0
2023-05,LH,국민임대,충남,720
2023-05,LH,국민임대,전북,0
2023-05,LH,국민임대,전남,0
2023-05,LH,국민임대,경북,0
2023-05,LH,국민임대,경남,277
2023-05,LH,국민임대,제주,0
2023-05,LH,공공임대,전국,1,278
2023-05,LH,공공임대,서울,0
2023-05,LH,공공임대,인천,0
2023-05,LH,공공임대,경기,956
2023-05,LH,공공임대,부산,0
2023-05,LH,공공임대,대구,0
2023-05,LH,공공임대,광주,0
2023-05,LH,공공임대,대전,0
2023-05,LH,공공임대,울산,0
2023-05,LH,공공임대,세종,0
2023-05,LH,공공임대,강원,100
2023-05,LH,공공임대,충북,0
2023-05,LH,공공임대,충남,102
2023-05,LH,공공임대,전북,0
2023-05,LH,공공임대,전남,0
2023-05,LH,공공임대,경북,0
2023-05,LH,공공임대,경남,120
2023-05,LH,공공임대,제주,0
2023-05,LH,공공분양,전국,1,709
2023-05,LH,공공분양,서울,0
2023-05,LH,공공분양,인천,0
2023-05,LH,공공분양,경기,1,709
2023-05,LH,공공분양,부산,0
2023-05,LH,공공분양,대구,0
2023-05,LH,공공분양,광주,0
2023-05,LH,공공분양,대전,0
2023-05,LH,공공분양,울산,0
2023-05,LH,공공분양,세종,0
2023-05,LH,공공분양,강원,0
2023-05,LH,공공분양,충북,0
2023-05,LH,공공분양,충남,0
2023-05,LH,공공분양,전북,0
2023-05,LH,공공분양,전남,0
2023-05,LH,공공분양,경북,0
2023-05,LH,공공분양,경남,0
2023-05,LH,공공분양,제주,0
2023-05,주택업체,소계,전국,1,476
2023-05,주택업체,소계,서울,0
2023-05,주택업체,소계,인천,0
2023-05,주택업체,소계,경기,1,373
2023-05,주택업체,소계,부산,88
2023-05,주택업체,소계,대구,0
2023-05,주택업체,소계,광주,0
2023-05,주택업체,소계,대전,0
2023-05,주택업체,소계,울산,0
2023-05,주택업체,소계,세종,0
2023-05,주택업체,소계,강원,0
2023-05,주택업체,소계,충북,0
2023-05,주택업체,소계,충남,0
2023-05,주택업체,소계,전북,0
2023-05,주택업체,소계,전남,0
2023-05,주택업체,소계,경북,0
2023-05,주택업체,소계,경남,0
2023-05,주택업체,소계,제주,15
2023-05,주택업체,국민임대,전국,15
2023-05,주택업체,국민임대,서울,0
2023-05,주택업체,국민임대,인천,0
2023-05,주택업체,국민임대,경기,0
2023-05,주택업체,국민임대,부산,0
2023-05,주택업체,국민임대,대구,0
2023-05,주택업체,국민임대,광주,0
2023-05,주택업체,국민임대,대전,0
2023-05,주택업체,국민임대,울산,0
2023-05,주택업체,국민임대,세종,0
2023-05,주택업체,국민임대,강원,0
2023-05,주택업체,국민임대,충북,0
2023-05,주택업체,국민임대,충남,0
2023-05,주택업체,국민임대,전북,0
2023-05,주택업체,국민임대,전남,0
2023-05,주택업체,국민임대,경북,0
2023-05,주택업체,국민임대,경남,0
2023-05,주택업체,국민임대,제주,15
2023-05,주택업체,공공임대,전국,1,461
2023-05,주택업체,공공임대,서울,0
2023-05,주택업체,공공임대,인천,0
2023-05,주택업체,공공임대,경기,1,373
2023-05,주택업체,공공임대,부산,88
2023-05,주택업체,공공임대,대구,0
2023-05,주택업체,공공임대,광주,0
2023-05,주택업체,공공임대,대전,0
2023-05,주택업체,공공임대,울산,0
2023-05,주택업체,공공임대,세종,0
2023-05,주택업체,공공임대,강원,0
2023-05,주택업체,공공임대,충북,0
2023-05,주택업체,공공임대,충남,0
2023-05,주택업체,공공임대,전북,0
2023-05,주택업체,공공임대,전남,0
2023-05,주택업체,공공임대,경북,0
2023-05,주택업체,공공임대,경남,0
2023-05,주택업체,공공임대,제주,0
2023-05,주택업체,공공분양,전국,0
2023-05,주택업체,공공분양,서울,0
2023-05,주택업체,공공분양,인천,0
2023-05,주택업체,공공분양,경기,0
2023-05,주택업체,공공분양,부산,0
2023-05,주택업체,공공분양,대구,0
2023-05,주택업체,공공분양,광주,0
2023-05,주택업체,공공분양,대전,0
2023-05,주택업체,공공분양,울산,0
2023-05,주택업체,공공분양,세종,0
2023-05,주택업체,공공분양,강원,0
2023-05,주택업체,공공분양,충북,0
2023-05,주택업체,공공분양,충남,0
2023-05,주택업체,공공분양,전북,0
2023-05,주택업체,공공분양,전남,0
2023-05,주택업체,공공분양,경북,0
2023-05,주택업체,공공분양,경남,0
2023-05,주택업체,공공분양,제주,0
2023-05,민간부문,소계,전국,28,753
2023-05,민간부문,소계,서울,1,498
2023-05,민간부문,소계,인천,548
2023-05,민간부문,소계,경기,12,239
2023-05,민간부문,소계,부산,2,135
2023-05,민간부문,소계,대구,3,116
2023-05,민간부문,소계,광주,590
2023-05,민간부문,소계,대전,608
2023-05,민간부문,소계,울산,2,753
2023-05,민간부문,소계,세종,72
2023-05,민간부문,소계,강원,230
2023-05,민간부문,소계,충북,204
2023-05,민간부문,소계,충남,2,119
2023-05,민간부문,소계,전북,873
2023-05,민간부문,소계,전남,978
2023-05,민간부문,소계,경북,299
2023-05,민간부문,소계,경남,222
2023-05,민간부문,소계,제주,269
2023-05,민간,민간임대,전국,2,353
2023-05,민간,민간임대,서울,0
2023-05,민간,민간임대,인천,0
2023-05,민간,민간임대,경기,1,246
2023-05,민간,민간임대,부산,0
2023-05,민간,민간임대,대구,0
2023-05,민간,민간임대,광주,200
2023-05,민간,민간임대,대전,0
2023-05,민간,민간임대,울산,0
2023-05,민간,민간임대,세종,0
2023-05,민간,민간임대,강원,0
2023-05,민간,민간임대,충북,0
2023-05,민간,민간임대,충남,830
2023-05,민간,민간임대,전북,77
2023-05,민간,민간임대,전남,0
2023-05,민간,민간임대,경북,0
2023-05,민간,민간임대,경남,0
2023-05,민간,민간임대,제주,0
2023-05,민간,민간분양,전국,26,400
2023-05,민간,민간분양,서울,1,498
2023-05,민간,민간분양,인천,548
2023-05,민간,민간분양,경기,10,993
2023-05,민간,민간분양,부산,2,135
2023-05,민간,민간분양,대구,3,116
2023-05,민간,민간분양,광주,390
2023-05,민간,민간분양,대전,608
2023-05,민간,민간분양,울산,2,753
2023-05,민간,민간분양,세종,72
2023-05,민간,민간분양,강원,230
2023-05,민간,민간분양,충북,204
2023-05,민간,민간분양,충남,1,289
2023-05,민간,민간분양,전북,796
2023-05,민간,민간분양,전남,978
2023-05,민간,민간분양,경북,299
2023-05,민간,민간분양,경남,222
2023-05,민간,민간분양,제주,269
2023-06,총계,총계,전국,47,320
2023-06,총계,총계,서울,7,619
2023-06,총계,총계,인천,8,012
2023-06,총계,총계,경기,10,016
2023-06,총계,총계,부산,1,257
2023-06,총계,총계,대구,1,858
2023-06,총계,총계,광주,105
2023-06,총계,총계,대전,208
2023-06,총계,총계,울산,799
2023-06,총계,총계,세종,16
2023-06,총계,총계,강원,2,313
2023-06,총계,총계,충북,6,084
2023-06,총계,총계,충남,1,261
2023-06,총계,총계,전북,1,659
2023-06,총계,총계,전남,726
2023-06,총계,총계,경북,2,350
2023-06,총계,총계,경남,2,204
2023-06,총계,총계,제주,833
2023-06,공공부문,소계,전국,6,847
2023-06,공공부문,소계,서울,63
2023-06,공공부문,소계,인천,1,412
2023-06,공공부문,소계,경기,2,269
2023-06,공공부문,소계,부산,0
2023-06,공공부문,소계,대구,0
2023-06,공공부문,소계,광주,0
2023-06,공공부문,소계,대전,0
2023-06,공공부문,소계,울산,0
2023-06,공공부문,소계,세종,0
2023-06,공공부문,소계,강원,965
2023-06,공공부문,소계,충북,916
2023-06,공공부문,소계,충남,969
2023-06,공공부문,소계,전북,150
2023-06,공공부문,소계,전남,0
2023-06,공공부문,소계,경북,103
2023-06,공공부문,소계,경남,0
2023-06,공공부문,소계,제주,0
2023-06,합,국민임대,전국,1,282
2023-06,합,국민임대,서울,63
2023-06,합,국민임대,인천,0
2023-06,합,국민임대,경기,545
2023-06,합,국민임대,부산,0
2023-06,합,국민임대,대구,0
2023-06,합,국민임대,광주,0
2023-06,합,국민임대,대전,0
2023-06,합,국민임대,울산,0
2023-06,합,국민임대,세종,0
2023-06,합,국민임대,강원,0
2023-06,합,국민임대,충북,0
2023-06,합,국민임대,충남,554
2023-06,합,국민임대,전북,120
2023-06,합,국민임대,전남,0
2023-06,합,국민임대,경북,0
2023-06,합,국민임대,경남,0
2023-06,합,국민임대,제주,0
2023-06,합,공공임대,전국,5,275
2023-06,합,공공임대,서울,0
2023-06,합,공공임대,인천,1,412
2023-06,합,공공임대,경기,1,434
2023-06,합,공공임대,부산,0
2023-06,합,공공임대,대구,0
2023-06,합,공공임대,광주,0
2023-06,합,공공임대,대전,0
2023-06,합,공공임대,울산,0
2023-06,합,공공임대,세종,0
2023-06,합,공공임대,강원,965
2023-06,합,공공임대,충북,916
2023-06,합,공공임대,충남,415
2023-06,합,공공임대,전북,30
2023-06,합,공공임대,전남,0
2023-06,합,공공임대,경북,103
2023-06,합,공공임대,경남,0
2023-06,합,공공임대,제주,0
2023-06,합,공공분양,전국,290
2023-06,합,공공분양,서울,0
2023-06,합,공공분양,인천,0
2023-06,합,공공분양,경기,290
2023-06,합,공공분양,부산,0
2023-06,합,공공분양,대구,0
2023-06,합,공공분양,광주,0
2023-06,합,공공분양,대전,0
2023-06,합,공공분양,울산,0
2023-06,합,공공분양,세종,0
2023-06,합,공공분양,강원,0
2023-06,합,공공분양,충북,0
2023-06,합,공공분양,충남,0
2023-06,합,공공분양,전북,0
2023-06,합,공공분양,전남,0
2023-06,합,공공분양,경북,0
2023-06,합,공공분양,경남,0
2023-06,합,공공분양,제주,0
2023-06,지자체,소계,전국,0
2023-06,지자체,소계,서울,0
2023-06,지자체,소계,인천,0
2023-06,지자체,소계,경기,0
2023-06,지자체,소계,부산,0
2023-06,지자체,소계,대구,0
2023-06,지자체,소계,광주,0
2023-06,지자체,소계,대전,0
2023-06,지자체,소계,울산,0
2023-06,지자체,소계,세종,0
2023-06,지자체,소계,강원,0
2023-06,지자체,소계,충북,0
2023-06,지자체,소계,충남,0
2023-06,지자체,소계,전북,0
2023-06,지자체,소계,전남,0
2023-06,지자체,소계,경북,0
2023-06,지자체,소계,경남,0
2023-06,지자체,소계,제주,0
2023-06,지자체,국민임대,전국,0
2023-06,지자체,국민임대,서울,0
2023-06,지자체,국민임대,인천,0
2023-06,지자체,국민임대,경기,0
2023-06,지자체,국민임대,부산,0
2023-06,지자체,국민임대,대구,0
2023-06,지자체,국민임대,광주,0
2023-06,지자체,국민임대,대전,0
2023-06,지자체,국민임대,울산,0
2023-06,지자체,국민임대,세종,0
2023-06,지자체,국민임대,강원,0
2023-06,지자체,국민임대,충북,0
2023-06,지자체,국민임대,충남,0
2023-06,지자체,국민임대,전북,0
2023-06,지자체,국민임대,전남,0
2023-06,지자체,국민임대,경북,0
2023-06,지자체,국민임대,경남,0
2023-06,지자체,국민임대,제주,0
2023-06,지자체,공공임대,전국,0
2023-06,지자체,공공임대,서울,0
2023-06,지자체,공공임대,인천,0
2023-06,지자체,공공임대,경기,0
2023-06,지자체,공공임대,부산,0
2023-06,지자체,공공임대,대구,0
2023-06,지자체,공공임대,광주,0
2023-06,지자체,공공임대,대전,0
2023-06,지자체,공공임대,울산,0
2023-06,지자체,공공임대,세종,0
2023-06,지자체,공공임대,강원,0
2023-06,지자체,공공임대,충북,0
2023-06,지자체,공공임대,충남,0
2023-06,지자체,공공임대,전북,0
2023-06,지자체,공공임대,전남,0
2023-06,지자체,공공임대,경북,0
2023-06,지자체,공공임대,경남,0
2023-06,지자체,공공임대,제주,0
2023-06,지자체,공공분양,전국,0
2023-06,지자체,공공분양,서울,0
2023-06,지자체,공공분양,인천,0
2023-06,지자체,공공분양,경기,0
2023-06,지자체,공공분양,부산,0
2023-06,지자체,공공분양,대구,0
2023-06,지자체,공공분양,광주,0
2023-06,지자체,공공분양,대전,0
2023-06,지자체,공공분양,울산,0
2023-06,지자체,공공분양,세종,0
2023-06,지자체,공공분양,강원,0
2023-06,지자체,공공분양,충북,0
2023-06,지자체,공공분양,충남,0
2023-06,지자체,공공분양,전북,0
2023-06,지자체,공공분양,전남,0
2023-06,지자체,공공분양,경북,0
2023-06,지자체,공공분양,경남,0
2023-06,지자체,공공분양,제주,0
2023-06,LH,소계,전국,4,353
2023-06,LH,소계,서울,0
2023-06,LH,소계,인천,0
2023-06,LH,소계,경기,2,269
2023-06,LH,소계,부산,0
2023-06,LH,소계,대구,0
2023-06,LH,소계,광주,0
2023-06,LH,소계,대전,0
2023-06,LH,소계,울산,0
2023-06,LH,소계,세종,0
2023-06,LH,소계,강원,965
2023-06,LH,소계,충북,0
2023-06,LH,소계,충남,969
2023-06,LH,소계,전북,150
2023-06,LH,소계,전남,0
2023-06,LH,소계,경북,0
2023-06,LH,소계,경남,0
2023-06,LH,소계,제주,0
2023-06,LH,국민임대,전국,1,219
2023-06,LH,국민임대,서울,0
2023-06,LH,국민임대,인천,0
2023-06,LH,국민임대,경기,545
2023-06,LH,국민임대,부산,0
2023-06,LH,국민임대,대구,0
2023-06,LH,국민임대,광주,0
2023-06,LH,국민임대,대전,0
2023-06,LH,국민임대,울산,0
2023-06,LH,국민임대,세종,0
2023-06,LH,국민임대,강원,0
2023-06,LH,국민임대,충북,0
2023-06,LH,국민임대,충남,554
2023-06,LH,국민임대,전북,120
2023-06,LH,국민임대,전남,0
2023-06,LH,국민임대,경북,0
2023-06,LH,국민임대,경남,0
2023-06,LH,국민임대,제주,0
2023-06,LH,공공임대,전국,2,844
2023-06,LH,공공임대,서울,0
2023-06,LH,공공임대,인천,0
2023-06,LH,공공임대,경기,1,434
2023-06,LH,공공임대,부산,0
2023-06,LH,공공임대,대구,0
2023-06,LH,공공임대,광주,0
2023-06,LH,공공임대,대전,0
2023-06,LH,공공임대,울산,0
2023-06,LH,공공임대,세종,0
2023-06,LH,공공임대,강원,965
2023-06,LH,공공임대,충북,0
2023-06,LH,공공임대,충남,415
2023-06,LH,공공임대,전북,30
2023-06,LH,공공임대,전남,0
2023-06,LH,공공임대,경북,0
2023-06,LH,공공임대,경남,0
2023-06,LH,공공임대,제주,0
2023-06,LH,공공분양,전국,290
2023-06,LH,공공분양,서울,0
2023-06,LH,공공분양,인천,0
2023-06,LH,공공분양,경기,290
2023-06,LH,공공분양,부산,0
2023-06,LH,공공분양,대구,0
2023-06,LH,공공분양,광주,0
2023-06,LH,공공분양,대전,0
2023-06,LH,공공분양,울산,0
2023-06,LH,공공분양,세종,0
2023-06,LH,공공분양,강원,0
2023-06,LH,공공분양,충북,0
2023-06,LH,공공분양,충남,0
2023-06,LH,공공분양,전북,0
2023-06,LH,공공분양,전남,0
2023-06,LH,공공분양,경북,0
2023-06,LH,공공분양,경남,0
2023-06,LH,공공분양,제주,0
2023-06,주택업체,소계,전국,2,494
2023-06,주택업체,소계,서울,63
2023-06,주택업체,소계,인천,1,412
2023-06,주택업체,소계,경기,0
2023-06,주택업체,소계,부산,0
2023-06,주택업체,소계,대구,0
2023-06,주택업체,소계,광주,0
2023-06,주택업체,소계,대전,0
2023-06,주택업체,소계,울산,0
2023-06,주택업체,소계,세종,0
2023-06,주택업체,소계,강원,0
2023-06,주택업체,소계,충북,916
2023-06,주택업체,소계,충남,0
2023-06,주택업체,소계,전북,0
2023-06,주택업체,소계,전남,0
2023-06,주택업체,소계,경북,103
2023-06,주택업체,소계,경남,0
2023-06,주택업체,소계,제주,0
2023-06,주택업체,국민임대,전국,63
2023-06,주택업체,국민임대,서울,63
2023-06,주택업체,국민임대,인천,0
2023-06,주택업체,국민임대,경기,0
2023-06,주택업체,국민임대,부산,0
2023-06,주택업체,국민임대,대구,0
2023-06,주택업체,국민임대,광주,0
2023-06,주택업체,국민임대,대전,0
2023-06,주택업체,국민임대,울산,0
2023-06,주택업체,국민임대,세종,0
2023-06,주택업체,국민임대,강원,0
2023-06,주택업체,국민임대,충북,0
2023-06,주택업체,국민임대,충남,0
2023-06,주택업체,국민임대,전북,0
2023-06,주택업체,국민임대,전남,0
2023-06,주택업체,국민임대,경북,0
2023-06,주택업체,국민임대,경남,0
2023-06,주택업체,국민임대,제주,0
2023-06,주택업체,공공임대,전국,2,431
2023-06,주택업체,공공임대,서울,0
2023-06,주택업체,공공임대,인천,1,412
2023-06,주택업체,공공임대,경기,0
2023-06,주택업체,공공임대,부산,0
2023-06,주택업체,공공임대,대구,0
2023-06,주택업체,공공임대,광주,0
2023-06,주택업체,공공임대,대전,0
2023-06,주택업체,공공임대,울산,0
2023-06,주택업체,공공임대,세종,0
2023-06,주택업체,공공임대,강원,0
2023-06,주택업체,공공임대,충북,916
2023-06,주택업체,공공임대,충남,0
2023-06,주택업체,공공임대,전북,0
2023-06,주택업체,공공임대,전남,0
2023-06,주택업체,공공임대,경북,103
2023-06,주택업체,공공임대,경남,0
2023-06,주택업체,공공임대,제주,0
2023-06,주택업체,공공분양,전국,0
2023-06,주택업체,공공분양,서울,0
2023-06,주택업체,공공분양,인천,0
2023-06,주택업체,공공분양,경기,0
2023-06,주택업체,공공분양,부산,0
2023-06,주택업체,공공분양,대구,0
2023-06,주택업체,공공분양,광주,0
2023-06,주택업체,공공분양,대전,0
2023-06,주택업체,공공분양,울산,0
2023-06,주택업체,공공분양,세종,0
2023-06,주택업체,공공분양,강원,0
2023-06,주택업체,공공분양,충북,0
2023-06,주택업체,공공분양,충남,0
2023-06,주택업체,공공분양,전북,0
2023-06,주택업체,공공분양,전남,0
2023-06,주택업체,공공분양,경북,0
2023-06,주택업체,공공분양,경남,0
2023-06,주택업체,공공분양,제주,0
2023-06,민간부문,소계,전국,40,473
2023-06,민간부문,소계,서울,7,556
2023-06,민간부문,소계,인천,6,600
2023-06,민간부문,소계,경기,7,747
2023-06,민간부문,소계,부산,1,257
2023-06,민간부문,소계,대구,1,858
2023-06,민간부문,소계,광주,105
2023-06,민간부문,소계,대전,208
2023-06,민간부문,소계,울산,799
2023-06,민간부문,소계,세종,16
2023-06,민간부문,소계,강원,1,348
2023-06,민간부문,소계,충북,5,168
2023-06,민간부문,소계,충남,292
2023-06,민간부문,소계,전북,1,509
2023-06,민간부문,소계,전남,726
2023-06,민간부문,소계,경북,2,247
2023-06,민간부문,소계,경남,2,204
2023-06,민간부문,소계,제주,833
2023-06,민간,민간임대,전국,6,038
2023-06,민간,민간임대,서울,606
2023-06,민간,민간임대,인천,0
2023-06,민간,민간임대,경기,0
2023-06,민간,민간임대,부산,0
2023-06,민간,민간임대,대구,1,501
2023-06,민간,민간임대,광주,0
2023-06,민간,민간임대,대전,0
2023-06,민간,민간임대,울산,0
2023-06,민간,민간임대,세종,0
2023-06,민간,민간임대,강원,0
2023-06,민간,민간임대,충북,3,931
2023-06,민간,민간임대,충남,0
2023-06,민간,민간임대,전북,0
2023-06,민간,민간임대,전남,0
2023-06,민간,민간임대,경북,0
2023-06,민간,민간임대,경남,0
2023-06,민간,민간임대,제주,0
2023-06,민간,민간분양,전국,34,435
2023-06,민간,민간분양,서울,6,950
2023-06,민간,민간분양,인천,6,600
2023-06,민간,민간분양,경기,7,747
2023-06,민간,민간분양,부산,1,257
2023-06,민간,민간분양,대구,357
2023-06,민간,민간분양,광주,105
2023-06,민간,민간분양,대전,208
2023-06,민간,민간분양,울산,799
2023-06,민간,민간분양,세종,16
2023-06,민간,민간분양,강원,1,348
2023-06,민간,민간분양,충북,1,237
2023-06,민간,민간분양,충남,292
2023-06,민간,민간분양,전북,1,509
2023-06,민간,민간분양,전남,726
2023-06,민간,민간분양,경북,2,247
2023-06,민간,민간분양,경남,2,204
2023-06,민간,민간분양,제주,833
2023-07,총계,총계,전국,38,351
2023-07,총계,총계,서울,10,609
2023-07,총계,총계,인천,2,642
2023-07,총계,총계,경기,7,675
2023-07,총계,총계,부산,1,307
2023-07,총계,총계,대구,1,991
2023-07,총계,총계,광주,621
2023-07,총계,총계,대전,90
2023-07,총계,총계,울산,415
2023-07,총계,총계,세종,24
2023-07,총계,총계,강원,277
2023-07,총계,총계,충북,2,363
2023-07,총계,총계,충남,5,614
2023-07,총계,총계,전북,1,017
2023-07,총계,총계,전남,852
2023-07,총계,총계,경북,1,173
2023-07,총계,총계,경남,1,438
2023-07,총계,총계,제주,243
2023-07,공공부문,소계,전국,5,333
2023-07,공공부문,소계,서울,1,775
2023-07,공공부문,소계,인천,0
